Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Dicentrarchus,labrax,44.75,28.75,1402:248:4,0.06
Dicentrarchus,labrax,41.75,29.25,1402:219:3,0.05
Dicentrarchus,labrax,42.25,16.75,1401:226:2,0.14
Dicentrarchus,labrax,41.25,19.75,1401:219:2,0.11
Dicentrarchus,labrax,41.75,18.75,1401:218:4,0.12
Dicentrarchus,labrax,41.25,17.75,1401:217:2,0.19
Dicentrarchus,labrax,40.75,18.75,1401:208:4,0.09
Dicentrarchus,labrax,44.75,12.25,1401:142:3,0.02
Dicentrarchus,labrax,42.75,6.25,1400:226:3,0.10
Dicentrarchus,labrax,36.25,36.25,1303:466:1,0.17
Dicentrarchus,labrax,36.75,35.75,1303:465:4,0.17
Dicentrarchus,labrax,36.75,35.25,1303:465:3,0.17
Dicentrarchus,labrax,36.25,35.75,1303:465:2,0.14
Dicentrarchus,labrax,36.25,35.25,1303:465:1,0.08
Dicentrarchus,labrax,35.75,35.75,1303:455:4,0.08
Dicentrarchus,labrax,35.25,35.75,1303:455:2,0.07
Dicentrarchus,labrax,36.75,34.75,1303:364:4,0.07
Dicentrarchus,labrax,36.25,34.75,1303:364:2,0.01
Dicentrarchus,labrax,36.25,34.25,1303:364:1,0.04
Dicentrarchus,labrax,36.25,33.75,1303:363:2,0.03
Dicentrarchus,labrax,36.25,33.25,1303:363:1,0.06
Dicentrarchus,labrax,36.25,32.75,1303:362:2,0.06
Dicentrarchus,labrax,36.25,32.25,1303:362:1,0.02
Dicentrarchus,labrax,36.75,31.25,1303:361:3,0.02
Dicentrarchus,labrax,36.75,30.75,1303:360:4,0.02
Dicentrarchus,labrax,36.25,30.75,1303:360:2,0.01
Dicentrarchus,labrax,36.25,30.25,1303:360:1,0.01
Dicentrarchus,labrax,35.75,34.75,1303:354:4,0.03
Dicentrarchus,labrax,35.75,34.25,1303:354:3,0.02
Dicentrarchus,labrax,35.25,34.25,1303:354:1,0.02
Dicentrarchus,labrax,35.25,33.75,1303:353:2,0.02
Dicentrarchus,labrax,35.25,33.25,1303:353:1,0.02
Dicentrarchus,labrax,34.75,35.75,1303:245:4,0.07
Dicentrarchus,labrax,34.25,35.75,1303:245:2,0.16
Dicentrarchus,labrax,33.75,35.25,1303:235:3,0.13
Dicentrarchus,labrax,34.75,34.25,1303:144:3,0.03
Dicentrarchus,labrax,34.75,33.75,1303:143:4,0.02
Dicentrarchus,labrax,34.75,33.25,1303:143:3,0.02
Dicentrarchus,labrax,34.75,32.75,1303:142:4,0.01
Dicentrarchus,labrax,34.75,32.25,1303:142:3,0.01
Dicentrarchus,labrax,32.25,31.75,1303:121:2,0.03
Dicentrarchus,labrax,32.25,31.25,1303:121:1,0.01
Dicentrarchus,labrax,32.25,30.75,1303:120:2,0.08
Dicentrarchus,labrax,32.25,30.25,1303:120:1,0.01
Dicentrarchus,labrax,31.75,33.25,1303:113:3,0.14
Dicentrarchus,labrax,38.75,25.25,1302:485:3,0.14
Dicentrarchus,labrax,37.25,27.25,1302:477:1,0.10
Dicentrarchus,labrax,37.25,26.75,1302:476:2,0.12
Dicentrarchus,labrax,37.25,26.25,1302:476:1,0.16
Dicentrarchus,labrax,36.25,29.75,1302:469:2,0.01
Dicentrarchus,labrax,36.25,29.25,1302:469:1,0.02
Dicentrarchus,labrax,36.75,28.75,1302:468:4,0.02
Dicentrarchus,labrax,36.75,28.25,1302:468:3,0.01
Dicentrarchus,labrax,36.25,28.25,1302:468:1,0.01
Dicentrarchus,labrax,36.75,27.75,1302:467:4,0.02
Dicentrarchus,labrax,36.75,27.25,1302:467:3,0.04
Dicentrarchus,labrax,36.25,27.75,1302:467:2,0.03
Dicentrarchus,labrax,36.25,27.25,1302:467:1,0.05
Dicentrarchus,labrax,36.75,26.75,1302:466:4,0.08
Dicentrarchus,labrax,36.75,26.25,1302:466:3,0.14
Dicentrarchus,labrax,36.25,26.75,1302:466:2,0.11
Dicentrarchus,labrax,36.25,26.25,1302:466:1,0.17
Dicentrarchus,labrax,35.75,27.75,1302:457:4,0.03
Dicentrarchus,labrax,35.75,27.25,1302:457:3,0.06
Dicentrarchus,labrax,35.25,27.25,1302:457:1,0.07
Dicentrarchus,labrax,35.75,26.75,1302:456:4,0.04
Dicentrarchus,labrax,35.75,26.25,1302:456:3,0.19
Dicentrarchus,labrax,35.25,26.75,1302:456:2,0.11
Dicentrarchus,labrax,35.25,26.25,1302:456:1,0.18
Dicentrarchus,labrax,34.75,26.25,1302:246:3,0.12
Dicentrarchus,labrax,34.75,25.75,1302:245:4,0.04
Dicentrarchus,labrax,34.75,25.25,1302:245:3,0.11
Dicentrarchus,labrax,32.25,25.25,1302:225:1,0.13
Dicentrarchus,labrax,31.25,28.75,1302:218:2,0.19
Dicentrarchus,labrax,31.75,27.25,1302:217:3,0.05
Dicentrarchus,labrax,31.75,26.75,1302:216:4,0.10
Dicentrarchus,labrax,31.75,26.25,1302:216:3,0.11
Dicentrarchus,labrax,31.75,25.75,1302:215:4,0.12
Dicentrarchus,labrax,31.75,25.25,1302:215:3,0.13
Dicentrarchus,labrax,34.75,24.75,1302:144:4,0.12
Dicentrarchus,labrax,34.75,24.25,1302:144:3,0.14
Dicentrarchus,labrax,32.25,24.75,1302:124:2,0.16
Dicentrarchus,labrax,32.25,24.25,1302:124:1,0.19
Dicentrarchus,labrax,32.75,15.25,1301:225:3,0.16
Dicentrarchus,labrax,30.75,19.25,1301:209:3,0.15
Dicentrarchus,labrax,37.75,9.75,1300:479:4,0.12
Dicentrarchus,labrax,70.75,-9.25,7700:209:3,0.20
Dicentrarchus,labrax,70.75,-8.75,7700:208:4,0.21
Dicentrarchus,labrax,70.75,-8.25,7700:208:3,0.23
Dicentrarchus,labrax,64.75,-13.25,7601:143:3,0.31
Dicentrarchus,labrax,62.75,-7.25,7600:227:3,0.21
Dicentrarchus,labrax,61.25,-8.75,7600:218:2,0.21
Dicentrarchus,labrax,61.25,-8.25,7600:218:1,0.38
Dicentrarchus,labrax,60.75,-8.75,7600:208:4,0.38
Dicentrarchus,labrax,60.75,-6.75,7600:206:4,0.37
Dicentrarchus,labrax,60.75,-0.25,7600:100:3,0.38
Dicentrarchus,labrax,53.25,-13.75,7501:133:2,0.29
Dicentrarchus,labrax,50.75,-10.25,7501:100:3,0.33
Dicentrarchus,labrax,59.25,-1.25,7500:391:1,0.37
Dicentrarchus,labrax,57.75,-0.75,7500:370:4,0.38
Dicentrarchus,labrax,57.75,-0.25,7500:370:3,0.36
Dicentrarchus,labrax,51.25,-7.25,7500:217:1,0.38
Dicentrarchus,labrax,51.25,-6.25,7500:216:1,0.29
Dicentrarchus,labrax,50.75,-9.25,7500:209:3,0.31
Dicentrarchus,labrax,50.25,-9.75,7500:209:2,0.36
Dicentrarchus,labrax,50.25,-7.75,7500:207:2,0.36
Dicentrarchus,labrax,50.25,-7.25,7500:207:1,0.24
Dicentrarchus,labrax,50.75,-6.75,7500:206:4,0.29
Dicentrarchus,labrax,49.25,-9.75,7400:499:2,0.36
Dicentrarchus,labrax,49.25,-8.25,7400:498:1,0.29
Dicentrarchus,labrax,49.75,-7.25,7400:497:3,0.36
Dicentrarchus,labrax,48.75,-7.75,7400:487:4,0.20
Dicentrarchus,labrax,48.75,-7.25,7400:487:3,0.20
Dicentrarchus,labrax,48.75,-5.75,7400:485:4,0.38
Dicentrarchus,labrax,47.25,-5.25,7400:475:1,0.27
Dicentrarchus,labrax,47.25,-3.75,7400:373:2,0.36
Dicentrarchus,labrax,46.75,-4.25,7400:364:3,0.31
Dicentrarchus,labrax,44.25,-7.25,7400:247:1,0.29
Dicentrarchus,labrax,44.25,-1.75,7400:141:2,0.27
Dicentrarchus,labrax,36.75,-11.75,7301:361:4,0.21
Dicentrarchus,labrax,33.25,-16.25,7301:236:1,0.32
Dicentrarchus,labrax,32.75,-17.25,7301:227:3,0.32
Dicentrarchus,labrax,32.75,-16.75,7301:226:4,0.32
Dicentrarchus,labrax,32.75,-16.25,7301:226:3,0.32
Dicentrarchus,labrax,32.25,-16.25,7301:226:1,0.31
Dicentrarchus,labrax,30.25,-15.75,7301:205:2,0.34
Dicentrarchus,labrax,36.25,-2.75,7300:362:2,0.29
Dicentrarchus,labrax,32.75,-9.75,7300:229:4,0.38
Dicentrarchus,labrax,28.75,-17.75,7201:487:4,0.34
Dicentrarchus,labrax,28.25,-17.75,7201:487:2,0.35
Dicentrarchus,labrax,28.25,-17.25,7201:487:1,0.35
Dicentrarchus,labrax,28.75,-16.25,7201:486:3,0.33
Dicentrarchus,labrax,28.25,-16.75,7201:486:2,0.35
Dicentrarchus,labrax,28.25,-16.25,7201:486:1,0.37
Dicentrarchus,labrax,28.25,-15.75,7201:485:2,0.35
Dicentrarchus,labrax,28.25,-15.25,7201:485:1,0.35
Dicentrarchus,labrax,27.75,-18.25,7201:478:3,0.37
Dicentrarchus,labrax,27.75,-17.75,7201:477:4,0.36
Dicentrarchus,labrax,28.75,-14.25,7201:384:3,0.36
Dicentrarchus,labrax,28.25,-11.25,7201:381:1,0.33
Dicentrarchus,labrax,22.25,-17.25,7201:227:1,0.30
Dicentrarchus,labrax,21.75,-16.75,7201:216:4,0.25
Dicentrarchus,labrax,20.25,-17.75,7201:207:2,0.35
Dicentrarchus,labrax,19.75,-16.25,7101:496:3,0.39
Dicentrarchus,labrax,19.25,-16.75,7101:496:2,0.29
Dicentrarchus,labrax,19.25,-16.25,7101:496:1,0.21
Dicentrarchus,labrax,18.75,-16.75,7101:486:4,0.35
Dicentrarchus,labrax,18.25,-16.25,7101:486:1,0.24
Dicentrarchus,labrax,17.75,-16.25,7101:476:3,0.33
Dicentrarchus,labrax,17.25,-16.25,7101:476:1,0.31
Dicentrarchus,labrax,16.75,-16.75,7101:466:4,0.37
