Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Sarda,sarda,43.75,-50.75,7405:130:4,0.27
Sarda,sarda,47.75,-49.75,7404:479:4,0.24
Sarda,sarda,47.75,-49.25,7404:479:3,0.23
Sarda,sarda,47.25,-49.75,7404:479:2,0.31
Sarda,sarda,47.25,-49.25,7404:479:1,0.29
Sarda,sarda,47.75,-48.75,7404:478:4,0.22
Sarda,sarda,47.25,-48.75,7404:478:2,0.27
Sarda,sarda,47.25,-48.25,7404:478:1,0.24
Sarda,sarda,47.25,-47.75,7404:477:2,0.23
Sarda,sarda,46.75,-49.75,7404:469:4,0.32
Sarda,sarda,46.75,-48.75,7404:468:4,0.33
Sarda,sarda,46.75,-48.25,7404:468:3,0.29
Sarda,sarda,46.25,-48.75,7404:468:2,0.36
Sarda,sarda,46.25,-48.25,7404:468:1,0.31
Sarda,sarda,46.75,-47.75,7404:467:4,0.26
Sarda,sarda,46.25,-47.75,7404:467:2,0.30
Sarda,sarda,46.75,-45.25,7404:465:3,0.31
Sarda,sarda,45.75,-48.75,7404:458:4,0.36
Sarda,sarda,45.75,-48.25,7404:458:3,0.35
Sarda,sarda,45.25,-48.75,7404:458:2,0.39
Sarda,sarda,44.75,-48.75,7404:248:4,0.38
Sarda,sarda,44.25,-48.75,7404:248:2,0.24
Sarda,sarda,47.75,-7.75,7400:477:4,0.31
Sarda,sarda,44.25,-6.75,7400:246:2,0.30
Sarda,sarda,37.75,-73.75,7307:373:4,0.31
Sarda,sarda,35.25,-6.75,7300:456:2,0.33
Sarda,sarda,28.25,-95.25,7209:485:1,0.25
Sarda,sarda,20.25,-91.25,7209:101:1,0.25
Sarda,sarda,27.75,-83.75,7208:373:4,0.33
Sarda,sarda,25.25,-83.25,7208:353:1,0.33
Sarda,sarda,29.25,-79.75,7207:499:2,0.21
Sarda,sarda,29.25,-12.25,7201:392:1,0.34
Sarda,sarda,22.25,-16.75,7201:226:2,0.21
Sarda,sarda,21.75,-17.25,7201:217:3,0.39
Sarda,sarda,21.25,-17.25,7201:217:1,0.36
Sarda,sarda,20.25,-17.25,7201:207:1,0.25
Sarda,sarda,20.25,-16.75,7201:206:2,0.29
Sarda,sarda,19.75,-95.75,7109:495:4,0.33
Sarda,sarda,18.25,-94.25,7109:384:1,0.25
Sarda,sarda,15.75,-80.25,7108:350:3,0.30
Sarda,sarda,12.25,-82.25,7108:122:1,0.29
Sarda,sarda,11.25,-74.75,7107:114:2,0.33
Sarda,sarda,18.75,-16.25,7101:486:3,0.36
Sarda,sarda,10.25,-14.75,7101:104:2,0.33
Sarda,sarda,2.25,-50.75,7005:120:2,0.27
Sarda,sarda,2.75,-49.75,7004:229:4,0.22
Sarda,sarda,2.25,-49.75,7004:229:2,0.25
Sarda,sarda,1.75,-49.75,7004:219:4,0.28
Sarda,sarda,1.25,-47.75,7004:217:2,0.31
Sarda,sarda,0.25,-49.25,7004:209:1,0.25
Sarda,sarda,-39.25,-58.25,5305:498:1,0.33
Sarda,sarda,-38.75,-57.75,5305:487:4,0.33
Sarda,sarda,-38.25,-57.25,5305:487:1,0.25
Sarda,sarda,-37.75,-56.25,5305:476:3,0.39
Sarda,sarda,-36.25,-54.75,5305:364:2,0.28
Sarda,sarda,-33.25,-50.25,5305:130:1,0.34
Sarda,sarda,-29.25,-47.75,5204:497:2,0.38
Sarda,sarda,-27.75,-48.25,5204:478:3,0.33
Sarda,sarda,-27.25,-46.75,5204:476:2,0.30
Sarda,sarda,-20.25,-28.75,5202:208:2,0.20
Sarda,sarda,-18.25,-39.25,5103:489:1,0.28
Sarda,sarda,-1.75,-37.25,5003:217:3,0.33
Sarda,sarda,-36.25,19.75,3301:469:2,0.21
Sarda,sarda,-34.75,18.25,3301:248:3,0.26
Sarda,sarda,-30.75,17.75,3301:207:4,0.27
Sarda,sarda,-28.75,16.25,3201:486:3,0.34
Sarda,sarda,-28.25,15.75,3201:485:2,0.25
Sarda,sarda,-27.75,15.75,3201:475:4,0.39
Sarda,sarda,-26.75,15.25,3201:465:3,0.38
Sarda,sarda,-26.25,15.25,3201:465:1,0.35
Sarda,sarda,-27.25,14.75,3201:374:2,0.33
Sarda,sarda,-25.75,14.25,3201:354:3,0.34
Sarda,sarda,-25.25,14.75,3201:354:2,0.28
Sarda,sarda,-24.75,14.75,3201:144:4,0.28
Sarda,sarda,-24.75,14.25,3201:144:3,0.37
Sarda,sarda,-24.75,13.75,3201:143:4,0.30
Sarda,sarda,-23.75,14.25,3201:134:3,0.25
Sarda,sarda,-23.25,14.25,3201:134:1,0.34
Sarda,sarda,-23.75,13.75,3201:133:4,0.30
Sarda,sarda,-22.75,14.75,3201:124:4,0.25
Sarda,sarda,-22.75,14.25,3201:124:3,0.26
Sarda,sarda,-22.25,14.25,3201:124:1,0.22
Sarda,sarda,-21.75,13.75,3201:113:4,0.32
Sarda,sarda,-21.25,13.75,3201:113:2,0.34
Sarda,sarda,-20.75,12.75,3201:102:4,0.35
Sarda,sarda,-6.25,12.25,3001:362:1,0.35
Sarda,sarda,-5.75,11.75,3001:351:4,0.39
Sarda,sarda,61.75,1.25,1600:111:3,0.38
Sarda,sarda,61.75,0.75,1600:110:4,0.36
Sarda,sarda,61.75,0.25,1600:110:3,0.38
Sarda,sarda,60.75,4.25,1600:104:3,0.23
Sarda,sarda,57.25,5.25,1500:475:1,0.36
Sarda,sarda,55.75,9.75,1500:459:4,0.38
Sarda,sarda,57.75,2.25,1500:372:3,0.36
Sarda,sarda,55.75,2.25,1500:352:3,0.25
Sarda,sarda,55.75,1.75,1500:351:4,0.38
Sarda,sarda,55.75,0.75,1500:350:4,0.31
Sarda,sarda,44.25,31.25,1403:141:1,0.37
Sarda,sarda,44.25,28.75,1402:248:2,0.37
Sarda,sarda,42.25,18.25,1401:228:1,0.38
Sarda,sarda,42.75,17.75,1401:227:4,0.39
Sarda,sarda,42.75,17.25,1401:227:3,0.39
Sarda,sarda,41.75,18.75,1401:218:4,0.39
Sarda,sarda,41.25,18.75,1401:218:2,0.38
Sarda,sarda,41.25,17.75,1401:217:2,0.38
Sarda,sarda,40.25,19.25,1401:209:1,0.37
Sarda,sarda,40.75,18.75,1401:208:4,0.38
Sarda,sarda,40.75,18.25,1401:208:3,0.37
Sarda,sarda,40.25,18.75,1401:208:2,0.35
Sarda,sarda,40.25,18.25,1401:208:1,0.35
Sarda,sarda,40.75,17.75,1401:207:4,0.38
Sarda,sarda,40.75,17.25,1401:207:3,0.36
Sarda,sarda,40.25,17.75,1401:207:2,0.32
Sarda,sarda,40.25,17.25,1401:207:1,0.31
Sarda,sarda,40.25,16.75,1401:206:2,0.31
Sarda,sarda,36.75,35.75,1303:465:4,0.21
Sarda,sarda,36.75,34.25,1303:364:3,0.36
Sarda,sarda,36.75,31.75,1303:361:4,0.38
Sarda,sarda,34.25,35.75,1303:245:2,0.20
Sarda,sarda,33.75,35.75,1303:235:4,0.25
Sarda,sarda,33.25,35.25,1303:235:1,0.24
Sarda,sarda,32.75,35.25,1303:225:3,0.27
Sarda,sarda,33.25,34.75,1303:134:2,0.21
Sarda,sarda,32.75,34.75,1303:124:4,0.26
Sarda,sarda,32.25,34.75,1303:124:2,0.32
Sarda,sarda,31.75,34.75,1303:114:4,0.32
Sarda,sarda,31.75,33.75,1303:113:4,0.24
Sarda,sarda,31.75,33.25,1303:113:3,0.21
Sarda,sarda,31.75,32.75,1303:112:4,0.25
Sarda,sarda,31.75,32.25,1303:112:3,0.39
Sarda,sarda,31.75,30.25,1303:110:3,0.32
Sarda,sarda,38.75,26.75,1302:486:4,0.32
Sarda,sarda,38.25,26.75,1302:486:2,0.28
Sarda,sarda,38.25,26.25,1302:486:1,0.33
Sarda,sarda,37.25,28.25,1302:478:1,0.32
Sarda,sarda,37.75,27.25,1302:477:3,0.30
Sarda,sarda,37.25,27.75,1302:477:2,0.24
Sarda,sarda,37.75,26.75,1302:476:4,0.22
Sarda,sarda,37.75,26.25,1302:476:3,0.25
Sarda,sarda,37.25,26.25,1302:476:1,0.20
Sarda,sarda,37.75,25.75,1302:475:4,0.36
Sarda,sarda,37.25,25.75,1302:475:2,0.29
Sarda,sarda,36.75,29.25,1302:469:3,0.25
Sarda,sarda,36.75,26.25,1302:466:3,0.20
Sarda,sarda,36.25,26.25,1302:466:1,0.22
Sarda,sarda,36.75,25.75,1302:465:4,0.27
Sarda,sarda,36.75,25.25,1302:465:3,0.37
Sarda,sarda,36.25,25.75,1302:465:2,0.27
Sarda,sarda,36.25,25.25,1302:465:1,0.34
Sarda,sarda,35.75,26.25,1302:456:3,0.23
Sarda,sarda,35.25,26.25,1302:456:1,0.23
Sarda,sarda,35.25,25.75,1302:455:2,0.25
Sarda,sarda,35.25,25.25,1302:455:1,0.26
Sarda,sarda,39.25,20.25,1302:390:1,0.34
Sarda,sarda,38.25,21.25,1302:381:1,0.34
Sarda,sarda,38.75,20.75,1302:380:4,0.34
Sarda,sarda,38.25,20.75,1302:380:2,0.34
Sarda,sarda,38.25,20.25,1302:380:1,0.33
Sarda,sarda,37.75,21.25,1302:371:3,0.36
Sarda,sarda,37.25,21.25,1302:371:1,0.38
Sarda,sarda,37.75,20.75,1302:370:4,0.35
Sarda,sarda,35.25,24.75,1302:354:2,0.28
Sarda,sarda,35.25,24.25,1302:354:1,0.26
Sarda,sarda,35.25,23.75,1302:353:2,0.27
Sarda,sarda,34.75,26.25,1302:246:3,0.20
Sarda,sarda,32.25,25.25,1302:225:1,0.22
Sarda,sarda,31.75,29.75,1302:219:4,0.24
Sarda,sarda,31.25,29.75,1302:219:2,0.35
Sarda,sarda,31.25,29.25,1302:219:1,0.29
Sarda,sarda,31.25,28.75,1302:218:2,0.26
Sarda,sarda,31.25,28.25,1302:218:1,0.31
Sarda,sarda,31.25,27.75,1302:217:2,0.34
Sarda,sarda,31.25,27.25,1302:217:1,0.32
Sarda,sarda,31.75,25.75,1302:215:4,0.20
Sarda,sarda,31.75,25.25,1302:215:3,0.21
Sarda,sarda,30.75,29.25,1302:209:3,0.20
Sarda,sarda,34.75,24.75,1302:144:4,0.20
Sarda,sarda,34.75,24.25,1302:144:3,0.21
Sarda,sarda,32.25,24.75,1302:124:2,0.24
Sarda,sarda,32.25,24.25,1302:124:1,0.26
Sarda,sarda,32.75,23.25,1302:123:3,0.29
Sarda,sarda,32.25,23.75,1302:123:2,0.27
Sarda,sarda,32.25,23.25,1302:123:1,0.27
Sarda,sarda,32.75,22.75,1302:122:4,0.30
Sarda,sarda,32.75,22.25,1302:122:3,0.31
Sarda,sarda,32.75,21.75,1302:121:4,0.33
Sarda,sarda,32.75,21.25,1302:121:3,0.34
Sarda,sarda,32.75,20.75,1302:120:4,0.34
Sarda,sarda,32.75,20.25,1302:120:3,0.34
Sarda,sarda,39.75,19.75,1301:499:4,0.37
Sarda,sarda,39.75,19.25,1301:499:3,0.34
Sarda,sarda,39.25,19.75,1301:499:2,0.33
Sarda,sarda,39.75,18.75,1301:498:4,0.34
Sarda,sarda,39.75,18.25,1301:498:3,0.34
Sarda,sarda,39.75,17.75,1301:497:4,0.33
Sarda,sarda,39.75,17.25,1301:497:3,0.31
Sarda,sarda,39.25,17.25,1301:497:1,0.32
Sarda,sarda,39.75,16.75,1301:496:4,0.31
Sarda,sarda,38.75,17.25,1301:487:3,0.33
Sarda,sarda,38.75,16.75,1301:486:4,0.32
Sarda,sarda,38.25,16.75,1301:486:2,0.35
Sarda,sarda,38.25,16.25,1301:486:1,0.36
Sarda,sarda,34.75,15.25,1301:245:3,0.32
Sarda,sarda,32.25,19.75,1301:229:2,0.39
Sarda,sarda,32.25,16.25,1301:226:1,0.38
Sarda,sarda,31.75,16.75,1301:216:4,0.21
Sarda,sarda,34.25,14.25,1301:144:1,0.35
Sarda,sarda,36.75,8.25,1300:468:3,0.26
Sarda,sarda,39.75,4.75,1300:394:4,0.37
Sarda,sarda,38.75,2.75,1300:382:4,0.24
Sarda,sarda,61.75,-7.75,7600:217:4,0.59
Sarda,sarda,61.75,-7.25,7600:217:3,0.56
Sarda,sarda,61.75,-6.75,7600:216:4,0.50
Sarda,sarda,61.75,-6.25,7600:216:3,0.56
Sarda,sarda,61.25,-6.75,7600:216:2,0.58
Sarda,sarda,61.25,-6.25,7600:216:1,0.59
Sarda,sarda,61.75,-5.75,7600:215:4,0.58
Sarda,sarda,61.75,-5.25,7600:215:3,0.48
Sarda,sarda,60.25,-4.75,7600:104:2,0.59
Sarda,sarda,58.25,-13.25,7501:383:1,0.55
Sarda,sarda,57.25,-14.75,7501:374:2,0.54
Sarda,sarda,53.75,-12.75,7501:132:4,0.55
Sarda,sarda,52.75,-13.75,7501:123:4,0.44
Sarda,sarda,57.75,-5.25,7500:475:3,0.41
Sarda,sarda,57.25,-0.75,7500:370:2,0.58
Sarda,sarda,55.75,-1.75,7500:351:4,0.58
Sarda,sarda,51.75,-6.75,7500:216:4,0.45
Sarda,sarda,50.75,-5.25,7500:205:3,0.40
Sarda,sarda,53.75,-0.25,7500:130:3,0.49
Sarda,sarda,51.75,-4.75,7500:114:4,0.59
Sarda,sarda,51.25,-4.75,7500:114:2,0.53
Sarda,sarda,51.25,-3.75,7500:113:2,0.51
Sarda,sarda,42.25,-70.75,7407:120:2,0.40
Sarda,sarda,45.25,-66.25,7406:456:1,0.51
Sarda,sarda,45.25,-65.75,7406:455:2,0.48
Sarda,sarda,45.25,-65.25,7406:455:1,0.46
Sarda,sarda,46.75,-60.25,7406:360:3,0.41
Sarda,sarda,46.25,-60.25,7406:360:1,0.45
Sarda,sarda,45.75,-64.75,7406:354:4,0.43
Sarda,sarda,45.25,-64.75,7406:354:2,0.45
Sarda,sarda,45.25,-64.25,7406:354:1,0.47
Sarda,sarda,45.25,-63.75,7406:353:2,0.43
Sarda,sarda,45.25,-61.75,7406:351:2,0.43
Sarda,sarda,45.25,-61.25,7406:351:1,0.50
Sarda,sarda,45.75,-60.75,7406:350:4,0.44
Sarda,sarda,45.75,-60.25,7406:350:3,0.47
Sarda,sarda,45.25,-60.75,7406:350:2,0.49
Sarda,sarda,45.25,-60.25,7406:350:1,0.49
Sarda,sarda,44.25,-68.25,7406:248:1,0.57
Sarda,sarda,44.75,-67.25,7406:247:3,0.54
Sarda,sarda,44.25,-67.75,7406:247:2,0.59
Sarda,sarda,44.75,-66.75,7406:246:4,0.54
Sarda,sarda,44.75,-66.25,7406:246:3,0.54
Sarda,sarda,44.25,-66.75,7406:246:2,0.58
Sarda,sarda,44.25,-66.25,7406:246:1,0.56
Sarda,sarda,44.75,-65.75,7406:245:4,0.52
Sarda,sarda,43.25,-67.75,7406:237:2,0.53
Sarda,sarda,43.75,-66.75,7406:236:4,0.59
Sarda,sarda,43.75,-66.25,7406:236:3,0.55
Sarda,sarda,43.25,-66.25,7406:236:1,0.57
Sarda,sarda,43.75,-65.25,7406:235:3,0.58
Sarda,sarda,43.25,-65.75,7406:235:2,0.57
Sarda,sarda,43.25,-65.25,7406:235:1,0.59
Sarda,sarda,42.25,-68.25,7406:228:1,0.56
Sarda,sarda,41.25,-68.25,7406:218:1,0.48
Sarda,sarda,44.25,-64.25,7406:144:1,0.57
Sarda,sarda,44.75,-63.25,7406:143:3,0.55
Sarda,sarda,44.25,-63.75,7406:143:2,0.58
Sarda,sarda,44.25,-63.25,7406:143:1,0.59
Sarda,sarda,44.75,-62.75,7406:142:4,0.55
Sarda,sarda,44.75,-62.25,7406:142:3,0.55
Sarda,sarda,44.75,-61.75,7406:141:4,0.55
Sarda,sarda,44.75,-61.25,7406:141:3,0.55
Sarda,sarda,44.75,-60.75,7406:140:4,0.54
Sarda,sarda,44.75,-60.25,7406:140:3,0.54
Sarda,sarda,44.25,-60.25,7406:140:1,0.59
Sarda,sarda,43.75,-64.75,7406:134:4,0.59
Sarda,sarda,47.75,-58.25,7405:478:3,0.40
Sarda,sarda,47.25,-58.75,7405:478:2,0.43
Sarda,sarda,47.25,-58.25,7405:478:1,0.43
Sarda,sarda,47.25,-57.75,7405:477:2,0.43
Sarda,sarda,47.25,-57.25,7405:477:1,0.42
Sarda,sarda,47.75,-56.75,7405:476:4,0.40
Sarda,sarda,47.75,-56.25,7405:476:3,0.41
Sarda,sarda,47.25,-56.75,7405:476:2,0.42
Sarda,sarda,47.25,-56.25,7405:476:1,0.42
Sarda,sarda,47.25,-55.75,7405:475:2,0.42
Sarda,sarda,47.25,-55.25,7405:475:1,0.40
Sarda,sarda,46.75,-59.75,7405:469:4,0.41
Sarda,sarda,46.75,-59.25,7405:469:3,0.42
Sarda,sarda,46.25,-59.75,7405:469:2,0.44
Sarda,sarda,46.25,-59.25,7405:469:1,0.43
Sarda,sarda,46.25,-58.75,7405:468:2,0.45
Sarda,sarda,46.75,-57.75,7405:467:4,0.46
Sarda,sarda,46.75,-57.25,7405:467:3,0.45
Sarda,sarda,46.25,-57.25,7405:467:1,0.47
Sarda,sarda,46.75,-56.75,7405:466:4,0.43
Sarda,sarda,46.75,-56.25,7405:466:3,0.41
Sarda,sarda,46.25,-56.75,7405:466:2,0.46
Sarda,sarda,46.25,-56.25,7405:466:1,0.44
Sarda,sarda,46.75,-55.75,7405:465:4,0.40
Sarda,sarda,46.75,-55.25,7405:465:3,0.40
Sarda,sarda,46.25,-55.75,7405:465:2,0.43
Sarda,sarda,46.25,-55.25,7405:465:1,0.41
Sarda,sarda,45.75,-59.75,7405:459:4,0.45
Sarda,sarda,45.75,-59.25,7405:459:3,0.46
Sarda,sarda,45.25,-59.75,7405:459:2,0.49
Sarda,sarda,45.25,-59.25,7405:459:1,0.50
Sarda,sarda,45.75,-58.75,7405:458:4,0.47
Sarda,sarda,45.75,-58.25,7405:458:3,0.48
Sarda,sarda,45.25,-58.75,7405:458:2,0.50
Sarda,sarda,45.25,-58.25,7405:458:1,0.50
Sarda,sarda,45.75,-57.75,7405:457:4,0.49
Sarda,sarda,45.25,-57.75,7405:457:2,0.50
Sarda,sarda,45.25,-57.25,7405:457:1,0.51
Sarda,sarda,45.75,-56.75,7405:456:4,0.48
Sarda,sarda,45.75,-56.25,7405:456:3,0.47
Sarda,sarda,45.25,-56.25,7405:456:1,0.50
Sarda,sarda,45.75,-55.25,7405:455:3,0.44
Sarda,sarda,45.25,-55.75,7405:455:2,0.49
Sarda,sarda,45.25,-55.25,7405:455:1,0.51
Sarda,sarda,47.25,-54.75,7405:374:2,0.40
Sarda,sarda,46.25,-54.75,7405:364:2,0.40
Sarda,sarda,46.25,-51.75,7405:361:2,0.41
Sarda,sarda,46.25,-51.25,7405:361:1,0.41
Sarda,sarda,46.25,-50.75,7405:360:2,0.42
Sarda,sarda,46.25,-50.25,7405:360:1,0.42
Sarda,sarda,45.75,-54.75,7405:354:4,0.43
Sarda,sarda,45.75,-54.25,7405:354:3,0.42
Sarda,sarda,45.25,-54.75,7405:354:2,0.52
Sarda,sarda,45.25,-54.25,7405:354:1,0.52
Sarda,sarda,45.75,-53.75,7405:353:4,0.43
Sarda,sarda,45.75,-53.25,7405:353:3,0.44
Sarda,sarda,45.25,-53.75,7405:353:2,0.52
Sarda,sarda,45.25,-53.25,7405:353:1,0.52
Sarda,sarda,45.75,-52.75,7405:352:4,0.45
Sarda,sarda,45.75,-52.25,7405:352:3,0.46
Sarda,sarda,45.25,-52.75,7405:352:2,0.52
Sarda,sarda,45.25,-52.25,7405:352:1,0.52
Sarda,sarda,45.75,-51.75,7405:351:4,0.47
Sarda,sarda,45.25,-51.75,7405:351:2,0.44
Sarda,sarda,45.25,-51.25,7405:351:1,0.52
Sarda,sarda,45.75,-50.75,7405:350:4,0.46
Sarda,sarda,45.25,-50.75,7405:350:2,0.51
Sarda,sarda,45.25,-50.25,7405:350:1,0.49
Sarda,sarda,44.75,-59.75,7405:249:4,0.54
Sarda,sarda,44.75,-59.25,7405:249:3,0.54
Sarda,sarda,44.25,-59.75,7405:249:2,0.59
Sarda,sarda,44.25,-59.25,7405:249:1,0.59
Sarda,sarda,44.75,-58.75,7405:248:4,0.54
Sarda,sarda,44.75,-58.25,7405:248:3,0.54
Sarda,sarda,44.25,-58.75,7405:248:2,0.59
Sarda,sarda,44.75,-57.75,7405:247:4,0.54
Sarda,sarda,44.75,-57.25,7405:247:3,0.55
Sarda,sarda,44.75,-56.25,7405:246:3,0.44
Sarda,sarda,43.75,-58.75,7405:238:4,0.54
Sarda,sarda,44.75,-50.75,7405:140:4,0.58
Sarda,sarda,44.75,-50.25,7405:140:3,0.54
Sarda,sarda,47.25,-45.25,7404:475:1,0.42
Sarda,sarda,45.75,-49.75,7404:459:4,0.44
Sarda,sarda,45.75,-47.75,7404:457:4,0.41
Sarda,sarda,47.25,-44.75,7404:374:2,0.51
Sarda,sarda,47.25,-44.25,7404:374:1,0.51
Sarda,sarda,46.75,-44.75,7404:364:4,0.55
Sarda,sarda,46.75,-44.25,7404:364:3,0.59
Sarda,sarda,44.75,-49.75,7404:249:4,0.47
Sarda,sarda,44.75,-49.25,7404:249:3,0.42
Sarda,sarda,44.25,-49.25,7404:249:1,0.48
Sarda,sarda,43.75,-49.25,7404:239:3,0.54
Sarda,sarda,40.25,-9.75,7400:209:2,0.56
Sarda,sarda,43.75,-1.25,7400:131:3,0.50
Sarda,sarda,38.75,-76.25,7307:486:3,0.52
Sarda,sarda,38.25,-76.25,7307:486:1,0.45
Sarda,sarda,37.25,-76.75,7307:476:2,0.49
Sarda,sarda,28.25,-94.25,7209:384:1,0.50
Sarda,sarda,29.75,-89.25,7208:499:3,0.54
Sarda,sarda,28.25,-80.25,7208:380:1,0.42
Sarda,sarda,26.75,-84.75,7208:364:4,0.52
Sarda,sarda,22.75,-87.75,7208:227:4,0.58
Sarda,sarda,21.75,-86.75,7208:216:4,0.42
Sarda,sarda,26.25,-15.25,7201:465:1,0.51
Sarda,sarda,27.75,-12.75,7201:372:4,0.42
Sarda,sarda,22.25,-17.25,7201:227:1,0.56
Sarda,sarda,21.75,-16.75,7201:216:4,0.44
Sarda,sarda,20.75,-17.25,7201:207:3,0.40
Sarda,sarda,19.75,-90.25,7109:390:3,0.50
Sarda,sarda,16.25,-79.75,7107:469:2,0.40
Sarda,sarda,19.25,-73.25,7107:393:1,0.50
Sarda,sarda,11.25,-75.25,7107:215:1,0.53
Sarda,sarda,10.75,-75.75,7107:205:4,0.42
Sarda,sarda,12.25,-70.75,7107:120:2,0.50
Sarda,sarda,11.25,-70.25,7107:110:1,0.42
Sarda,sarda,10.25,-71.75,7107:101:2,0.51
Sarda,sarda,11.25,-66.25,7106:216:1,0.49
Sarda,sarda,10.25,-59.75,7105:209:2,0.51
Sarda,sarda,19.75,-17.25,7101:497:3,0.48
Sarda,sarda,19.25,-16.25,7101:496:1,0.54
Sarda,sarda,18.25,-16.25,7101:486:1,0.56
Sarda,sarda,10.75,-16.25,7101:206:3,0.50
Sarda,sarda,9.75,-80.25,7008:390:3,0.52
Sarda,sarda,9.75,-72.25,7007:392:3,0.57
Sarda,sarda,9.75,-71.75,7007:391:4,0.48
Sarda,sarda,9.75,-71.25,7007:391:3,0.47
Sarda,sarda,9.25,-71.75,7007:391:2,0.50
Sarda,sarda,9.25,-71.25,7007:391:1,0.49
Sarda,sarda,6.25,-55.75,7005:465:2,0.40
Sarda,sarda,7.75,-54.25,7005:374:3,0.56
Sarda,sarda,3.25,-51.25,7005:131:1,0.49
Sarda,sarda,3.75,-50.75,7005:130:4,0.54
Sarda,sarda,3.25,-50.75,7005:130:2,0.46
Sarda,sarda,2.75,-50.75,7005:120:4,0.43
Sarda,sarda,9.25,-13.25,7001:393:1,0.50
Sarda,sarda,-34.75,-55.75,5305:245:4,0.57
Sarda,sarda,-34.75,-51.75,5305:141:4,0.59
Sarda,sarda,-33.75,-53.25,5305:133:3,0.58
Sarda,sarda,-0.75,-46.25,5004:206:3,0.46
Sarda,sarda,-0.75,-44.25,5004:104:3,0.41
Sarda,sarda,-0.25,-44.75,5004:104:2,0.49
Sarda,sarda,-36.75,21.75,3302:361:4,0.57
Sarda,sarda,-36.75,21.25,3302:361:3,0.43
Sarda,sarda,-35.25,18.75,3301:458:2,0.57
Sarda,sarda,-32.25,18.25,3301:228:1,0.57
Sarda,sarda,-32.25,17.25,3301:227:1,0.59
Sarda,sarda,-28.75,16.75,3201:486:4,0.54
Sarda,sarda,-28.25,16.25,3201:486:1,0.46
Sarda,sarda,-28.75,15.75,3201:485:4,0.59
Sarda,sarda,-28.25,15.25,3201:485:1,0.53
Sarda,sarda,-27.75,15.25,3201:475:3,0.53
Sarda,sarda,-27.25,15.25,3201:475:1,0.40
Sarda,sarda,-27.75,14.75,3201:374:4,0.46
Sarda,sarda,-26.75,14.75,3201:364:4,0.57
Sarda,sarda,-26.25,14.75,3201:364:2,0.43
Sarda,sarda,-25.75,14.75,3201:354:4,0.41
Sarda,sarda,-25.25,14.25,3201:354:1,0.48
Sarda,sarda,-23.25,13.75,3201:133:2,0.56
Sarda,sarda,-22.75,13.75,3201:123:4,0.59
Sarda,sarda,-22.25,13.75,3201:123:2,0.50
Sarda,sarda,-22.25,13.25,3201:123:1,0.51
Sarda,sarda,-21.25,13.25,3201:113:1,0.49
Sarda,sarda,-20.75,13.25,3201:103:3,0.43
Sarda,sarda,-20.25,13.25,3201:103:1,0.47
Sarda,sarda,-19.25,12.75,3101:392:2,0.58
Sarda,sarda,-18.25,12.25,3101:382:1,0.57
Sarda,sarda,-17.25,11.75,3101:371:2,0.57
Sarda,sarda,-16.75,11.75,3101:361:4,0.43
Sarda,sarda,-16.25,11.75,3101:361:2,0.55
Sarda,sarda,-8.75,12.75,3001:382:4,0.54
Sarda,sarda,-6.75,12.25,3001:362:3,0.53
Sarda,sarda,-6.25,11.75,3001:361:2,0.40
Sarda,sarda,-5.25,12.25,3001:352:1,0.58
Sarda,sarda,61.25,7.25,1600:217:1,0.57
Sarda,sarda,61.75,6.25,1600:216:3,0.58
Sarda,sarda,61.25,6.75,1600:216:2,0.58
Sarda,sarda,61.25,6.25,1600:216:1,0.59
Sarda,sarda,61.75,4.25,1600:114:3,0.54
Sarda,sarda,61.75,1.75,1600:111:4,0.42
Sarda,sarda,56.75,12.75,1501:362:4,0.41
Sarda,sarda,56.25,10.75,1501:360:2,0.40
Sarda,sarda,57.75,3.75,1500:373:4,0.59
Sarda,sarda,56.25,2.25,1500:362:1,0.43
Sarda,sarda,56.25,0.25,1500:360:1,0.55
Sarda,sarda,55.75,1.25,1500:351:3,0.44
Sarda,sarda,55.75,0.25,1500:350:3,0.44
Sarda,sarda,55.25,0.25,1500:350:1,0.57
Sarda,sarda,43.25,40.75,1404:130:2,0.53
Sarda,sarda,43.25,40.25,1404:130:1,0.53
Sarda,sarda,42.75,41.25,1404:121:3,0.53
Sarda,sarda,42.25,41.75,1404:121:2,0.56
Sarda,sarda,42.25,41.25,1404:121:1,0.53
Sarda,sarda,42.75,40.75,1404:120:4,0.53
Sarda,sarda,42.75,40.25,1404:120:3,0.53
Sarda,sarda,41.75,41.75,1404:111:4,0.57
Sarda,sarda,41.75,41.25,1404:111:3,0.53
Sarda,sarda,41.25,41.25,1404:111:1,0.54
Sarda,sarda,41.25,40.75,1404:110:2,0.53
Sarda,sarda,41.25,40.25,1404:110:1,0.53
Sarda,sarda,40.75,40.25,1404:100:3,0.59
Sarda,sarda,47.25,39.25,1403:479:1,0.52
Sarda,sarda,47.25,38.75,1403:478:2,0.51
Sarda,sarda,47.25,38.25,1403:478:1,0.50
Sarda,sarda,46.25,38.75,1403:468:2,0.50
Sarda,sarda,46.25,38.25,1403:468:1,0.49
Sarda,sarda,46.75,37.25,1403:467:3,0.49
Sarda,sarda,46.25,37.75,1403:467:2,0.49
Sarda,sarda,46.75,36.25,1403:466:3,0.42
Sarda,sarda,46.75,35.75,1403:465:4,0.41
