Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Diplodus,puntazzo,29.25,-11.75,7201:391:2,0.41
Diplodus,puntazzo,23.25,-17.25,7201:237:1,0.56
Diplodus,puntazzo,22.75,-16.75,7201:226:4,0.54
Diplodus,puntazzo,22.25,-16.75,7201:226:2,0.43
Diplodus,puntazzo,20.75,-17.75,7201:207:4,0.46
Diplodus,puntazzo,20.25,-17.75,7201:207:2,0.46
Diplodus,puntazzo,16.25,-23.25,7102:363:1,0.59
Diplodus,puntazzo,15.25,-24.75,7102:354:2,0.47
Diplodus,puntazzo,15.25,-24.25,7102:354:1,0.59
Diplodus,puntazzo,15.25,-23.75,7102:353:2,0.59
Diplodus,puntazzo,14.75,-24.75,7102:144:4,0.49
Diplodus,puntazzo,14.75,-24.25,7102:144:3,0.51
Diplodus,puntazzo,14.75,-23.75,7102:143:4,0.52
Diplodus,puntazzo,14.75,-23.25,7102:143:3,0.56
Diplodus,puntazzo,19.75,-16.75,7101:496:4,0.58
Diplodus,puntazzo,19.75,-16.25,7101:496:3,0.53
Diplodus,puntazzo,19.25,-16.75,7101:496:2,0.40
Diplodus,puntazzo,18.75,-16.75,7101:486:4,0.47
Diplodus,puntazzo,17.75,-16.25,7101:476:3,0.46
Diplodus,puntazzo,17.25,-16.25,7101:476:1,0.40
Diplodus,puntazzo,16.75,-16.75,7101:466:4,0.49
Diplodus,puntazzo,16.75,-16.25,7101:466:3,0.42
Diplodus,puntazzo,16.25,-16.25,7101:466:1,0.43
Diplodus,puntazzo,15.75,-16.75,7101:456:4,0.43
Diplodus,puntazzo,15.75,-16.25,7101:456:3,0.41
Diplodus,puntazzo,15.25,-16.75,7101:456:2,0.42
Diplodus,puntazzo,14.75,-17.25,7101:247:3,0.55
Diplodus,puntazzo,14.25,-17.25,7101:247:1,0.53
Diplodus,puntazzo,13.75,-17.25,7101:237:3,0.50
Diplodus,puntazzo,13.25,-17.75,7101:237:2,0.40
Diplodus,puntazzo,13.25,-17.25,7101:237:1,0.44
Diplodus,puntazzo,12.75,-17.75,7101:227:4,0.48
Diplodus,puntazzo,12.75,-17.25,7101:227:3,0.44
Diplodus,puntazzo,12.25,-17.25,7101:227:1,0.43
Diplodus,puntazzo,-15.75,12.25,3101:352:3,0.48
Diplodus,puntazzo,-15.25,12.25,3101:352:1,0.52
Diplodus,puntazzo,-15.75,11.75,3101:351:4,0.53
Diplodus,puntazzo,-14.75,12.25,3101:142:3,0.57
Diplodus,puntazzo,-13.75,12.75,3101:132:4,0.58
Diplodus,puntazzo,-13.25,12.75,3101:132:2,0.55
Diplodus,puntazzo,-12.75,13.25,3101:123:3,0.47
Diplodus,puntazzo,-12.25,13.25,3101:123:1,0.47
Diplodus,puntazzo,-12.75,12.75,3101:122:4,0.50
Diplodus,puntazzo,-11.75,13.25,3101:113:3,0.52
Diplodus,puntazzo,-11.25,13.25,3101:113:1,0.51
Diplodus,puntazzo,-10.75,13.25,3101:103:3,0.40
Diplodus,puntazzo,-10.25,13.25,3101:103:1,0.44
Diplodus,puntazzo,-9.75,13.25,3001:393:3,0.45
Diplodus,puntazzo,40.25,25.25,1402:205:1,0.40
Diplodus,puntazzo,40.75,24.75,1402:104:4,0.47
Diplodus,puntazzo,40.75,24.25,1402:104:3,0.57
Diplodus,puntazzo,41.25,18.75,1401:218:2,0.47
Diplodus,puntazzo,41.75,16.75,1401:216:4,0.49
Diplodus,puntazzo,36.25,35.25,1303:465:1,0.43
Diplodus,puntazzo,35.75,35.75,1303:455:4,0.45
Diplodus,puntazzo,34.75,35.75,1303:245:4,0.40
Diplodus,puntazzo,32.25,30.75,1303:120:2,0.50
Diplodus,puntazzo,31.75,33.75,1303:113:4,0.52
Diplodus,puntazzo,39.75,26.75,1302:496:4,0.44
Diplodus,puntazzo,39.75,26.25,1302:496:3,0.50
Diplodus,puntazzo,39.75,25.75,1302:495:4,0.53
Diplodus,puntazzo,37.25,27.25,1302:477:1,0.42
Diplodus,puntazzo,37.25,26.75,1302:476:2,0.47
Diplodus,puntazzo,36.75,26.75,1302:466:4,0.45
Diplodus,puntazzo,36.25,26.75,1302:466:2,0.58
Diplodus,puntazzo,35.25,27.25,1302:457:1,0.43
Diplodus,puntazzo,35.75,26.75,1302:456:4,0.44
Diplodus,puntazzo,34.75,25.75,1302:245:4,0.48
Diplodus,puntazzo,31.75,27.25,1302:217:3,0.55
Diplodus,puntazzo,38.25,11.75,1301:381:2,0.48
Diplodus,puntazzo,36.75,-11.75,7301:361:4,0.62
Diplodus,puntazzo,33.25,-16.25,7301:236:1,0.71
Diplodus,puntazzo,32.75,-17.25,7301:227:3,0.73
Diplodus,puntazzo,32.75,-16.75,7301:226:4,0.72
Diplodus,puntazzo,32.75,-16.25,7301:226:3,0.71
Diplodus,puntazzo,32.25,-16.25,7301:226:1,0.72
Diplodus,puntazzo,30.25,-15.75,7301:205:2,0.75
Diplodus,puntazzo,37.75,-8.75,7300:478:4,0.62
Diplodus,puntazzo,37.25,-8.75,7300:478:2,0.74
Diplodus,puntazzo,36.25,-6.75,7300:466:2,0.79
Diplodus,puntazzo,36.25,-5.25,7300:465:1,0.76
Diplodus,puntazzo,37.75,-0.25,7300:370:3,0.64
Diplodus,puntazzo,36.25,-2.75,7300:362:2,0.70
Diplodus,puntazzo,35.75,-3.25,7300:353:3,0.62
Diplodus,puntazzo,33.25,-9.25,7300:239:1,0.63
Diplodus,puntazzo,32.75,-9.75,7300:229:4,0.74
Diplodus,puntazzo,31.75,-9.75,7300:219:4,0.78
Diplodus,puntazzo,28.75,-17.75,7201:487:4,0.78
Diplodus,puntazzo,28.25,-17.25,7201:487:1,0.79
Diplodus,puntazzo,28.75,-16.25,7201:486:3,0.76
Diplodus,puntazzo,28.25,-16.75,7201:486:2,0.79
Diplodus,puntazzo,28.25,-15.75,7201:485:2,0.78
Diplodus,puntazzo,28.25,-15.25,7201:485:1,0.77
Diplodus,puntazzo,28.75,-14.25,7201:384:3,0.77
Diplodus,puntazzo,24.75,-15.25,7201:245:3,0.62
Diplodus,puntazzo,24.25,-15.25,7201:245:1,0.79
Diplodus,puntazzo,23.25,-15.75,7201:235:2,0.79
Diplodus,puntazzo,22.75,-17.25,7201:227:3,0.67
Diplodus,puntazzo,22.75,-16.25,7201:226:3,0.78
Diplodus,puntazzo,22.25,-16.25,7201:226:1,0.71
Diplodus,puntazzo,20.75,-16.25,7201:206:3,0.68
Diplodus,puntazzo,20.25,-16.25,7201:206:1,0.74
Diplodus,puntazzo,17.25,-25.25,7102:475:1,0.71
Diplodus,puntazzo,16.75,-25.25,7102:465:3,0.65
Diplodus,puntazzo,17.25,-24.75,7102:374:2,0.75
Diplodus,puntazzo,16.75,-24.75,7102:364:4,0.72
Diplodus,puntazzo,16.75,-24.25,7102:364:3,0.73
Diplodus,puntazzo,16.75,-23.75,7102:363:4,0.74
