Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Lophius,budegassa,61.25,5.75,1600:215:2,0.41
Lophius,budegassa,61.25,5.25,1600:215:1,0.41
Lophius,budegassa,62.25,4.75,1600:124:2,0.54
Lophius,budegassa,62.25,4.25,1600:124:1,0.58
Lophius,budegassa,62.75,0.75,1600:120:4,0.49
Lophius,budegassa,61.75,4.75,1600:114:4,0.47
Lophius,budegassa,61.75,4.25,1600:114:3,0.52
Lophius,budegassa,61.25,4.75,1600:114:2,0.43
Lophius,budegassa,61.25,4.25,1600:114:1,0.48
Lophius,budegassa,61.75,3.75,1600:113:4,0.59
Lophius,budegassa,60.75,4.25,1600:104:3,0.48
Lophius,budegassa,60.25,4.75,1600:104:2,0.41
Lophius,budegassa,60.25,4.25,1600:104:1,0.53
Lophius,budegassa,57.75,5.75,1500:475:4,0.48
Lophius,budegassa,57.25,5.75,1500:475:2,0.59
Lophius,budegassa,57.25,5.25,1500:475:1,0.47
Lophius,budegassa,59.75,4.25,1500:394:3,0.51
Lophius,budegassa,59.25,4.25,1500:394:1,0.42
Lophius,budegassa,58.75,4.25,1500:384:3,0.40
Lophius,budegassa,58.25,4.25,1500:384:1,0.58
Lophius,budegassa,57.75,3.25,1500:373:3,0.41
Lophius,budegassa,57.75,2.25,1500:372:3,0.51
Lophius,budegassa,56.25,2.25,1500:362:1,0.57
Lophius,budegassa,55.75,2.25,1500:352:3,0.47
Lophius,budegassa,55.75,1.75,1500:351:4,0.53
Lophius,budegassa,55.75,1.25,1500:351:3,0.57
Lophius,budegassa,55.75,0.75,1500:350:4,0.50
Lophius,budegassa,55.75,0.25,1500:350:3,0.57
Lophius,budegassa,54.75,0.25,1500:140:3,0.41
Lophius,budegassa,40.25,24.25,1402:104:1,0.46
Lophius,budegassa,40.75,23.75,1402:103:4,0.42
Lophius,budegassa,40.75,22.75,1402:102:4,0.42
Lophius,budegassa,40.25,18.25,1401:208:1,0.47
Lophius,budegassa,40.25,17.75,1401:207:2,0.49
Lophius,budegassa,40.25,17.25,1401:207:1,0.57
Lophius,budegassa,40.25,16.75,1401:206:2,0.56
Lophius,budegassa,41.25,11.25,1401:111:1,0.46
Lophius,budegassa,36.75,34.25,1303:364:3,0.50
Lophius,budegassa,36.75,31.75,1303:361:4,0.55
Lophius,budegassa,32.25,34.75,1303:124:2,0.41
Lophius,budegassa,31.25,34.25,1303:114:1,0.43
Lophius,budegassa,31.25,33.25,1303:113:1,0.52
Lophius,budegassa,31.75,32.25,1303:112:3,0.53
Lophius,budegassa,31.75,30.75,1303:110:4,0.56
Lophius,budegassa,31.75,30.25,1303:110:3,0.44
Lophius,budegassa,39.75,25.25,1302:495:3,0.47
Lophius,budegassa,38.25,26.75,1302:486:2,0.50
Lophius,budegassa,37.25,28.25,1302:478:1,0.50
Lophius,budegassa,37.75,27.25,1302:477:3,0.53
Lophius,budegassa,37.75,26.25,1302:476:3,0.44
Lophius,budegassa,37.25,25.75,1302:475:2,0.47
Lophius,budegassa,36.75,25.75,1302:465:4,0.41
Lophius,budegassa,36.25,25.25,1302:465:1,0.52
Lophius,budegassa,35.75,25.75,1302:455:4,0.41
Lophius,budegassa,35.75,25.25,1302:455:3,0.50
Lophius,budegassa,38.25,20.25,1302:380:1,0.49
Lophius,budegassa,37.75,20.75,1302:370:4,0.56
Lophius,budegassa,37.25,20.75,1302:370:2,0.44
Lophius,budegassa,35.75,24.75,1302:354:4,0.57
Lophius,budegassa,31.25,29.75,1302:219:2,0.48
Lophius,budegassa,31.25,27.75,1302:217:2,0.41
Lophius,budegassa,31.25,27.25,1302:217:1,0.40
Lophius,budegassa,33.25,22.25,1302:132:1,0.40
Lophius,budegassa,32.75,22.25,1302:122:3,0.41
Lophius,budegassa,32.75,21.75,1302:121:4,0.44
Lophius,budegassa,32.75,21.25,1302:121:3,0.46
Lophius,budegassa,32.75,20.75,1302:120:4,0.47
Lophius,budegassa,32.75,20.25,1302:120:3,0.47
Lophius,budegassa,32.25,20.25,1302:120:1,0.56
Lophius,budegassa,39.75,18.25,1301:498:3,0.55
Lophius,budegassa,39.75,17.75,1301:497:4,0.54
Lophius,budegassa,39.75,17.25,1301:497:3,0.57
Lophius,budegassa,39.25,17.25,1301:497:1,0.59
Lophius,budegassa,39.75,16.75,1301:496:4,0.56
Lophius,budegassa,39.25,15.25,1301:495:1,0.56
Lophius,budegassa,36.75,15.75,1301:465:4,0.52
Lophius,budegassa,38.75,12.75,1301:382:4,0.50
Lophius,budegassa,38.75,11.75,1301:381:4,0.52
Lophius,budegassa,38.75,10.75,1301:380:4,0.58
Lophius,budegassa,34.25,16.75,1301:246:2,0.58
Lophius,budegassa,34.25,16.25,1301:246:1,0.59
Lophius,budegassa,34.25,15.25,1301:245:1,0.59
Lophius,budegassa,33.75,15.75,1301:235:4,0.54
Lophius,budegassa,33.75,15.25,1301:235:3,0.55
Lophius,budegassa,32.75,19.75,1301:229:4,0.47
Lophius,budegassa,32.25,19.75,1301:229:2,0.56
Lophius,budegassa,32.25,19.25,1301:229:1,0.49
Lophius,budegassa,32.25,16.25,1301:226:1,0.50
Lophius,budegassa,32.75,15.75,1301:225:4,0.51
Lophius,budegassa,32.75,15.25,1301:225:3,0.56
Lophius,budegassa,32.25,15.75,1301:225:2,0.55
Lophius,budegassa,31.75,19.25,1301:219:3,0.51
Lophius,budegassa,31.25,19.25,1301:219:1,0.55
Lophius,budegassa,31.25,18.75,1301:218:2,0.53
Lophius,budegassa,31.75,17.75,1301:217:4,0.49
Lophius,budegassa,31.75,17.25,1301:217:3,0.50
Lophius,budegassa,31.75,16.75,1301:216:4,0.53
Lophius,budegassa,30.25,18.75,1301:208:2,0.49
Lophius,budegassa,34.25,14.75,1301:144:2,0.58
Lophius,budegassa,34.25,14.25,1301:144:1,0.58
Lophius,budegassa,33.75,14.75,1301:134:4,0.55
Lophius,budegassa,33.75,14.25,1301:134:3,0.56
Lophius,budegassa,33.25,14.75,1301:134:2,0.54
Lophius,budegassa,33.75,12.25,1301:132:3,0.54
Lophius,budegassa,38.25,8.75,1300:488:2,0.52
Lophius,budegassa,36.75,8.25,1300:468:3,0.45
Lophius,budegassa,38.25,1.75,1300:381:2,0.55
Lophius,budegassa,62.75,-12.75,7601:122:4,0.78
Lophius,budegassa,62.25,-10.75,7601:120:2,0.67
Lophius,budegassa,62.25,-10.25,7601:120:1,0.70
Lophius,budegassa,60.75,-13.25,7601:103:3,0.79
Lophius,budegassa,60.25,-13.75,7601:103:2,0.74
Lophius,budegassa,62.25,-9.75,7600:229:2,0.74
Lophius,budegassa,62.25,-7.75,7600:227:2,0.78
Lophius,budegassa,62.25,-7.25,7600:227:1,0.76
Lophius,budegassa,62.25,-6.75,7600:226:2,0.76
Lophius,budegassa,62.25,-6.25,7600:226:1,0.78
Lophius,budegassa,62.75,-5.75,7600:225:4,0.79
Lophius,budegassa,62.75,-5.25,7600:225:3,0.78
Lophius,budegassa,61.75,-9.75,7600:219:4,0.62
Lophius,budegassa,61.25,-9.75,7600:219:2,0.66
Lophius,budegassa,61.75,-7.25,7600:217:3,0.78
Lophius,budegassa,61.75,-6.25,7600:216:3,0.79
Lophius,budegassa,62.75,-4.75,7600:124:4,0.76
Lophius,budegassa,62.75,-4.25,7600:124:3,0.76
Lophius,budegassa,62.75,-3.75,7600:123:4,0.61
Lophius,budegassa,62.75,-3.25,7600:123:3,0.63
Lophius,budegassa,62.75,-2.75,7600:122:4,0.65
Lophius,budegassa,62.25,-2.75,7600:122:2,0.68
Lophius,budegassa,61.75,-3.75,7600:113:4,0.67
Lophius,budegassa,61.75,-1.75,7600:111:4,0.76
Lophius,budegassa,59.25,-17.25,7501:497:1,0.62
Lophius,budegassa,59.25,-16.75,7501:496:2,0.71
Lophius,budegassa,58.25,-17.25,7501:487:1,0.67
Lophius,budegassa,57.75,-17.25,7501:477:3,0.67
Lophius,budegassa,55.25,-17.25,7501:457:1,0.60
Lophius,budegassa,55.25,-16.25,7501:456:1,0.75
Lophius,budegassa,59.25,-14.75,7501:394:2,0.79
Lophius,budegassa,54.25,-12.75,7501:142:2,0.70
Lophius,budegassa,59.25,-7.75,7500:497:2,0.66
Lophius,budegassa,57.25,-9.75,7500:479:2,0.65
Lophius,budegassa,57.25,-6.25,7500:476:1,0.72
Lophius,budegassa,55.75,-5.25,7500:455:3,0.62
Lophius,budegassa,55.25,-5.25,7500:455:1,0.77
Lophius,budegassa,59.25,-2.25,7500:392:1,0.70
Lophius,budegassa,58.75,-2.25,7500:382:3,0.64
Lophius,budegassa,57.75,-3.75,7500:373:4,0.70
Lophius,budegassa,57.25,-0.75,7500:370:2,0.63
Lophius,budegassa,56.75,-2.75,7500:362:4,0.66
Lophius,budegassa,55.75,-4.75,7500:354:4,0.79
Lophius,budegassa,55.25,-4.75,7500:354:2,0.73
Lophius,budegassa,55.75,-2.25,7500:352:3,0.72
Lophius,budegassa,55.75,-1.25,7500:351:3,0.75
Lophius,budegassa,53.25,-9.75,7500:239:2,0.68
Lophius,budegassa,53.25,-5.75,7500:235:2,0.75
Lophius,budegassa,51.75,-8.75,7500:218:4,0.60
Lophius,budegassa,54.25,-4.75,7500:144:2,0.79
Lophius,budegassa,54.25,-4.25,7500:144:1,0.71
Lophius,budegassa,54.25,-3.75,7500:143:2,0.63
Lophius,budegassa,54.25,-2.75,7500:142:2,0.60
Lophius,budegassa,54.75,-1.25,7500:141:3,0.78
Lophius,budegassa,54.25,-0.25,7500:140:1,0.72
Lophius,budegassa,53.75,-4.25,7500:134:3,0.72
Lophius,budegassa,53.25,-4.25,7500:134:1,0.73
Lophius,budegassa,53.75,-3.75,7500:133:4,0.65
Lophius,budegassa,52.75,-4.25,7500:124:3,0.70
Lophius,budegassa,52.25,-4.25,7500:124:1,0.75
Lophius,budegassa,49.75,-11.75,7401:391:4,0.62
Lophius,budegassa,48.75,-11.25,7401:381:3,0.67
Lophius,budegassa,42.75,-11.75,7401:121:4,0.71
Lophius,budegassa,49.75,-4.75,7400:394:4,0.67
Lophius,budegassa,49.75,-3.75,7400:393:4,0.67
Lophius,budegassa,49.25,-3.75,7400:393:2,0.73
Lophius,budegassa,47.75,-2.75,7400:372:4,0.68
Lophius,budegassa,45.75,-1.75,7400:351:4,0.61
Lophius,budegassa,45.25,-1.75,7400:351:2,0.73
Lophius,budegassa,41.75,-8.75,7400:218:4,0.76
Lophius,budegassa,44.75,-1.75,7400:141:4,0.72
Lophius,budegassa,44.25,-1.75,7400:141:2,0.78
Lophius,budegassa,43.25,-2.75,7400:132:2,0.60
Lophius,budegassa,36.25,-2.25,7300:362:1,0.61
Lophius,budegassa,33.75,-9.25,7300:239:3,0.72
Lophius,budegassa,27.75,-15.25,7201:475:3,0.62
Lophius,budegassa,25.75,-16.25,7201:456:3,0.75
Lophius,budegassa,25.25,-15.25,7201:455:1,0.79
Lophius,budegassa,29.25,-13.75,7201:393:2,0.60
Lophius,budegassa,29.75,-12.25,7201:392:3,0.74
Lophius,budegassa,28.25,-14.75,7201:384:2,0.64
Lophius,budegassa,26.75,-14.75,7201:364:4,0.63
Lophius,budegassa,24.75,-16.75,7201:246:4,0.67
Lophius,budegassa,24.75,-15.75,7201:245:4,0.63
Lophius,budegassa,24.75,-15.25,7201:245:3,0.70
Lophius,budegassa,22.75,-17.25,7201:227:3,0.63
Lophius,budegassa,22.75,-16.25,7201:226:3,0.75
Lophius,budegassa,24.75,-14.75,7201:144:4,0.79
Lophius,budegassa,62.75,5.25,1600:225:3,0.61
Lophius,budegassa,62.75,4.75,1600:124:4,0.67
Lophius,budegassa,62.75,4.25,1600:124:3,0.75
Lophius,budegassa,62.25,3.75,1600:123:2,0.61
Lophius,budegassa,62.25,3.25,1600:123:1,0.69
Lophius,budegassa,62.75,1.25,1600:121:3,0.67
Lophius,budegassa,61.75,3.25,1600:113:3,0.72
Lophius,budegassa,61.25,3.75,1600:113:2,0.63
Lophius,budegassa,60.75,3.75,1600:103:4,0.67
Lophius,budegassa,60.25,3.75,1600:103:2,0.73
Lophius,budegassa,57.25,8.25,1500:478:1,0.63
Lophius,budegassa,57.25,7.75,1500:477:2,0.65
Lophius,budegassa,57.25,7.25,1500:477:1,0.71
Lophius,budegassa,57.25,6.75,1500:476:2,0.73
Lophius,budegassa,57.25,6.25,1500:476:1,0.68
Lophius,budegassa,57.75,5.25,1500:475:3,0.62
Lophius,budegassa,59.75,3.75,1500:393:4,0.73
Lophius,budegassa,59.25,3.75,1500:393:2,0.60
Lophius,budegassa,58.75,3.75,1500:383:4,0.60
Lophius,budegassa,58.25,2.75,1500:382:2,0.73
Lophius,budegassa,57.75,4.75,1500:374:4,0.78
Lophius,budegassa,57.75,4.25,1500:374:3,0.73
Lophius,budegassa,57.75,3.75,1500:373:4,0.62
Lophius,budegassa,57.25,2.25,1500:372:1,0.71
Lophius,budegassa,57.25,0.25,1500:370:1,0.71
Lophius,budegassa,56.25,1.25,1500:361:1,0.77
Lophius,budegassa,56.25,0.25,1500:360:1,0.63
Lophius,budegassa,55.25,0.25,1500:350:1,0.62
Lophius,budegassa,53.25,0.25,1500:130:1,0.63
Lophius,budegassa,40.25,23.75,1402:103:2,0.61
Lophius,budegassa,43.25,16.75,1401:236:2,0.76
Lophius,budegassa,42.25,18.25,1401:228:1,0.72
Lophius,budegassa,42.75,17.75,1401:227:4,0.73
Lophius,budegassa,42.75,17.25,1401:227:3,0.72
Lophius,budegassa,42.25,17.75,1401:227:2,0.70
Lophius,budegassa,42.25,17.25,1401:227:1,0.70
Lophius,budegassa,42.75,16.75,1401:226:4,0.75
Lophius,budegassa,42.25,16.75,1401:226:2,0.77
Lophius,budegassa,41.75,18.75,1401:218:4,0.73
Lophius,budegassa,41.75,18.25,1401:218:3,0.70
Lophius,budegassa,41.25,18.75,1401:218:2,0.71
Lophius,budegassa,41.25,18.25,1401:218:1,0.70
Lophius,budegassa,41.75,17.25,1401:217:3,0.70
Lophius,budegassa,41.25,17.75,1401:217:2,0.71
Lophius,budegassa,41.25,17.25,1401:217:1,0.75
Lophius,budegassa,40.75,19.25,1401:209:3,0.75
Lophius,budegassa,40.25,19.25,1401:209:1,0.70
Lophius,budegassa,40.75,18.75,1401:208:4,0.70
Lophius,budegassa,40.75,18.25,1401:208:3,0.70
Lophius,budegassa,40.25,18.75,1401:208:2,0.66
Lophius,budegassa,40.75,17.75,1401:207:4,0.71
Lophius,budegassa,40.75,17.25,1401:207:3,0.68
Lophius,budegassa,44.25,14.75,1401:144:2,0.73
Lophius,budegassa,43.25,14.25,1401:134:1,0.73
Lophius,budegassa,42.75,10.25,1401:120:3,0.65
Lophius,budegassa,42.25,10.75,1401:120:2,0.66
Lophius,budegassa,42.25,10.25,1401:120:1,0.65
Lophius,budegassa,41.75,11.25,1401:111:3,0.68
Lophius,budegassa,41.75,10.25,1401:110:3,0.67
Lophius,budegassa,41.25,10.75,1401:110:2,0.67
Lophius,budegassa,41.25,10.25,1401:110:1,0.62
Lophius,budegassa,40.25,14.25,1401:104:1,0.74
Lophius,budegassa,40.75,13.25,1401:103:3,0.75
Lophius,budegassa,40.75,12.75,1401:102:4,0.70
Lophius,budegassa,40.75,10.25,1401:100:3,0.70
Lophius,budegassa,40.25,10.25,1401:100:1,0.71
Lophius,budegassa,44.25,9.25,1400:249:1,0.64
Lophius,budegassa,44.25,8.75,1400:248:2,0.62
Lophius,budegassa,43.75,9.25,1400:239:3,0.65
Lophius,budegassa,43.25,9.75,1400:239:2,0.69
Lophius,budegassa,43.25,9.25,1400:239:1,0.66
Lophius,budegassa,43.25,7.25,1400:237:1,0.61
Lophius,budegassa,43.25,6.75,1400:236:2,0.66
Lophius,budegassa,42.25,9.75,1400:229:2,0.67
Lophius,budegassa,42.75,6.25,1400:226:3,0.78
Lophius,budegassa,41.75,9.75,1400:219:4,0.67
Lophius,budegassa,41.75,9.25,1400:219:3,0.76
Lophius,budegassa,41.25,9.75,1400:219:2,0.76
Lophius,budegassa,41.75,8.75,1400:218:4,0.77
Lophius,budegassa,41.25,8.25,1400:218:1,0.74
Lophius,budegassa,40.75,9.75,1400:209:4,0.76
Lophius,budegassa,40.25,9.75,1400:209:2,0.72
Lophius,budegassa,40.75,7.75,1400:207:4,0.69
Lophius,budegassa,40.25,7.75,1400:207:2,0.69
Lophius,budegassa,43.25,4.75,1400:134:2,0.68
Lophius,budegassa,40.25,2.75,1400:102:2,0.78
Lophius,budegassa,36.75,36.25,1303:466:3,0.78
Lophius,budegassa,36.75,32.25,1303:362:3,0.73
Lophius,budegassa,31.75,34.25,1303:114:3,0.67
Lophius,budegassa,31.25,33.75,1303:113:2,0.63
Lophius,budegassa,31.75,31.75,1303:111:4,0.73
Lophius,budegassa,31.75,31.25,1303:111:3,0.73
Lophius,budegassa,38.75,26.75,1302:486:4,0.60
Lophius,budegassa,38.25,26.25,1302:486:1,0.61
Lophius,budegassa,37.75,25.75,1302:475:4,0.67
Lophius,budegassa,37.25,25.25,1302:475:1,0.78
Lophius,budegassa,36.75,25.25,1302:465:3,0.64
Lophius,budegassa,39.75,24.75,1302:394:4,0.70
Lophius,budegassa,39.75,24.25,1302:394:3,0.63
Lophius,budegassa,39.25,24.25,1302:394:1,0.70
Lophius,budegassa,39.75,23.75,1302:393:4,0.72
Lophius,budegassa,39.25,23.75,1302:393:2,0.74
Lophius,budegassa,39.25,20.25,1302:390:1,0.62
Lophius,budegassa,38.75,24.25,1302:384:3,0.79
Lophius,budegassa,38.25,21.25,1302:381:1,0.62
Lophius,budegassa,38.75,20.75,1302:380:4,0.62
Lophius,budegassa,38.75,20.25,1302:380:3,0.60
Lophius,budegassa,38.25,20.75,1302:380:2,0.61
Lophius,budegassa,37.75,21.25,1302:371:3,0.64
Lophius,budegassa,37.25,21.25,1302:371:1,0.67
Lophius,budegassa,36.25,24.75,1302:364:2,0.68
Lophius,budegassa,35.75,24.25,1302:354:3,0.64
Lophius,budegassa,35.75,23.75,1302:353:4,0.70
Lophius,budegassa,35.75,22.75,1302:352:4,0.67
Lophius,budegassa,39.75,19.75,1301:499:4,0.68
Lophius,budegassa,39.75,19.25,1301:499:3,0.63
Lophius,budegassa,39.25,19.75,1301:499:2,0.61
Lophius,budegassa,39.75,18.75,1301:498:4,0.62
Lophius,budegassa,39.75,15.75,1301:495:4,0.69
Lophius,budegassa,39.75,15.25,1301:495:3,0.70
Lophius,budegassa,38.75,17.25,1301:487:3,0.62
Lophius,budegassa,38.75,16.75,1301:486:4,0.60
Lophius,budegassa,38.25,16.75,1301:486:2,0.64
Lophius,budegassa,38.25,16.25,1301:486:1,0.66
Lophius,budegassa,38.75,15.25,1301:485:3,0.76
Lophius,budegassa,37.75,16.25,1301:476:3,0.74
Lophius,budegassa,37.75,15.75,1301:475:4,0.75
Lophius,budegassa,37.75,15.25,1301:475:3,0.75
Lophius,budegassa,35.25,16.25,1301:456:1,0.79
Lophius,budegassa,39.75,14.75,1301:394:4,0.70
Lophius,budegassa,38.75,14.75,1301:384:4,0.75
Lophius,budegassa,38.75,14.25,1301:384:3,0.75
Lophius,budegassa,38.75,13.25,1301:383:3,0.77
Lophius,budegassa,38.25,13.75,1301:383:2,0.78
Lophius,budegassa,38.25,11.75,1301:381:2,0.76
Lophius,budegassa,38.25,11.25,1301:381:1,0.74
Lophius,budegassa,38.25,10.75,1301:380:2,0.72
Lophius,budegassa,38.25,10.25,1301:380:1,0.70
Lophius,budegassa,37.75,11.75,1301:371:4,0.77
Lophius,budegassa,37.75,11.25,1301:371:3,0.74
Lophius,budegassa,37.25,11.75,1301:371:2,0.76
Lophius,budegassa,37.25,11.25,1301:371:1,0.77
Lophius,budegassa,37.75,10.75,1301:370:4,0.74
Lophius,budegassa,37.75,10.25,1301:370:3,0.76
Lophius,budegassa,36.75,11.75,1301:361:4,0.79
Lophius,budegassa,36.75,11.25,1301:361:3,0.78
Lophius,budegassa,36.25,11.75,1301:361:2,0.78
Lophius,budegassa,36.25,11.25,1301:361:1,0.76
Lophius,budegassa,35.25,14.75,1301:354:2,0.78
Lophius,budegassa,35.25,14.25,1301:354:1,0.75
Lophius,budegassa,35.75,13.75,1301:353:4,0.78
Lophius,budegassa,35.75,13.25,1301:353:3,0.77
Lophius,budegassa,35.25,13.75,1301:353:2,0.76
Lophius,budegassa,35.25,13.25,1301:353:1,0.75
Lophius,budegassa,35.75,12.75,1301:352:4,0.77
Lophius,budegassa,35.75,12.25,1301:352:3,0.77
Lophius,budegassa,35.25,12.75,1301:352:2,0.75
Lophius,budegassa,35.75,11.75,1301:351:4,0.76
Lophius,budegassa,34.75,16.25,1301:246:3,0.67
Lophius,budegassa,34.75,15.75,1301:245:4,0.68
Lophius,budegassa,34.75,15.25,1301:245:3,0.65
Lophius,budegassa,34.25,15.75,1301:245:2,0.60
Lophius,budegassa,32.25,15.25,1301:225:1,0.60
Lophius,budegassa,31.75,19.75,1301:219:4,0.61
Lophius,budegassa,31.25,19.75,1301:219:2,0.74
Lophius,budegassa,31.25,18.25,1301:218:1,0.60
Lophius,budegassa,31.25,17.75,1301:217:2,0.67
Lophius,budegassa,31.25,17.25,1301:217:1,0.62
Lophius,budegassa,31.75,16.25,1301:216:3,0.61
Lophius,budegassa,31.25,16.75,1301:216:2,0.63
Lophius,budegassa,31.25,16.25,1301:216:1,0.75
Lophius,budegassa,31.75,15.75,1301:215:4,0.76
Lophius,budegassa,30.75,19.75,1301:209:4,0.73
Lophius,budegassa,30.75,19.25,1301:209:3,0.71
Lophius,budegassa,30.25,19.25,1301:209:1,0.75
Lophius,budegassa,30.75,18.75,1301:208:4,0.71
Lophius,budegassa,30.75,18.25,1301:208:3,0.78
Lophius,budegassa,34.75,14.75,1301:144:4,0.62
Lophius,budegassa,34.75,14.25,1301:144:3,0.63
Lophius,budegassa,34.75,13.75,1301:143:4,0.67
Lophius,budegassa,34.75,13.25,1301:143:3,0.73
Lophius,budegassa,34.25,13.75,1301:143:2,0.62
Lophius,budegassa,34.25,13.25,1301:143:1,0.70
Lophius,budegassa,34.75,12.75,1301:142:4,0.73
Lophius,budegassa,34.25,12.75,1301:142:2,0.70
Lophius,budegassa,34.25,12.25,1301:142:1,0.70
Lophius,budegassa,34.25,10.75,1301:140:2,0.75
Lophius,budegassa,33.25,14.25,1301:134:1,0.60
Lophius,budegassa,33.75,13.75,1301:133:4,0.60
Lophius,budegassa,33.75,13.25,1301:133:3,0.68
Lophius,budegassa,33.25,13.75,1301:133:2,0.74
Lophius,budegassa,33.75,12.75,1301:132:4,0.69
Lophius,budegassa,33.25,12.75,1301:132:2,0.74
Lophius,budegassa,32.75,14.75,1301:124:4,0.63
Lophius,budegassa,32.75,14.25,1301:124:3,0.71
Lophius,budegassa,32.75,13.75,1301:123:4,0.78
Lophius,budegassa,39.75,7.75,1300:497:4,0.67
Lophius,budegassa,39.25,7.75,1300:497:2,0.68
Lophius,budegassa,38.75,9.75,1300:489:4,0.72
Lophius,budegassa,38.75,9.25,1300:489:3,0.77
Lophius,budegassa,38.25,9.75,1300:489:2,0.70
Lophius,budegassa,38.25,9.25,1300:489:1,0.72
Lophius,budegassa,38.75,8.25,1300:488:3,0.74
Lophius,budegassa,38.75,7.75,1300:487:4,0.67
Lophius,budegassa,37.75,9.75,1300:479:4,0.78
Lophius,budegassa,37.75,9.25,1300:479:3,0.78
Lophius,budegassa,37.75,8.75,1300:478:4,0.76
Lophius,budegassa,39.75,3.25,1300:393:3,0.78
Lophius,budegassa,39.25,3.75,1300:393:2,0.79
Lophius,budegassa,39.25,3.25,1300:393:1,0.79
Lophius,budegassa,39.25,0.75,1300:390:2,0.71
Lophius,budegassa,38.75,2.25,1300:382:3,0.66
Lophius,budegassa,62.75,-12.25,7601:122:3,0.85
Lophius,budegassa,62.75,-11.75,7601:121:4,0.86
Lophius,budegassa,62.75,-11.25,7601:121:3,0.85
Lophius,budegassa,62.75,-10.75,7601:120:4,0.85
Lophius,budegassa,62.75,-10.25,7601:120:3,0.85
Lophius,budegassa,61.75,-10.75,7601:110:4,0.93
Lophius,budegassa,61.25,-10.25,7601:110:1,0.86
Lophius,budegassa,60.25,-13.25,7601:103:1,0.94
Lophius,budegassa,60.75,-12.75,7601:102:4,0.96
Lophius,budegassa,60.75,-12.25,7601:102:3,0.96
Lophius,budegassa,60.25,-12.75,7601:102:2,0.97
Lophius,budegassa,60.25,-12.25,7601:102:1,0.97
Lophius,budegassa,60.75,-11.75,7601:101:4,0.96
Lophius,budegassa,60.75,-11.25,7601:101:3,0.95
Lophius,budegassa,60.25,-11.75,7601:101:2,0.98
Lophius,budegassa,60.75,-10.75,7601:100:4,0.94
Lophius,budegassa,60.75,-10.25,7601:100:3,0.93
Lophius,budegassa,60.25,-10.75,7601:100:2,0.97
Lophius,budegassa,60.25,-10.25,7601:100:1,0.96
Lophius,budegassa,62.75,-9.75,7600:229:4,0.84
Lophius,budegassa,62.75,-9.25,7600:229:3,0.85
Lophius,budegassa,62.25,-9.25,7600:229:1,0.87
Lophius,budegassa,62.75,-8.75,7600:228:4,0.85
Lophius,budegassa,62.75,-8.25,7600:228:3,0.84
Lophius,budegassa,62.25,-8.75,7600:228:2,0.86
Lophius,budegassa,62.25,-8.25,7600:228:1,0.82
Lophius,budegassa,62.75,-7.75,7600:227:4,0.83
Lophius,budegassa,62.75,-7.25,7600:227:3,0.81
Lophius,budegassa,62.75,-6.75,7600:226:4,0.81
Lophius,budegassa,62.75,-6.25,7600:226:3,0.80
Lophius,budegassa,62.25,-5.75,7600:225:2,0.80
Lophius,budegassa,62.25,-5.25,7600:225:1,0.81
Lophius,budegassa,61.75,-9.25,7600:219:3,0.88
Lophius,budegassa,61.25,-9.25,7600:219:1,0.91
Lophius,budegassa,61.75,-8.75,7600:218:4,0.88
Lophius,budegassa,61.75,-8.25,7600:218:3,0.85
Lophius,budegassa,61.25,-8.75,7600:218:2,0.90
Lophius,budegassa,61.25,-8.25,7600:218:1,0.89
Lophius,budegassa,61.75,-7.75,7600:217:4,0.82
Lophius,budegassa,61.25,-7.75,7600:217:2,0.88
Lophius,budegassa,61.25,-7.25,7600:217:1,0.84
Lophius,budegassa,61.25,-6.75,7600:216:2,0.81
Lophius,budegassa,61.25,-6.25,7600:216:1,0.82
Lophius,budegassa,61.75,-5.75,7600:215:4,0.81
Lophius,budegassa,61.75,-5.25,7600:215:3,0.82
Lophius,budegassa,61.25,-5.75,7600:215:2,0.84
Lophius,budegassa,61.25,-5.25,7600:215:1,0.85
Lophius,budegassa,60.75,-9.75,7600:209:4,0.92
Lophius,budegassa,60.75,-9.25,7600:209:3,0.91
Lophius,budegassa,60.25,-9.75,7600:209:2,0.96
Lophius,budegassa,60.25,-9.25,7600:209:1,0.95
Lophius,budegassa,60.75,-8.75,7600:208:4,0.90
Lophius,budegassa,60.75,-8.25,7600:208:3,0.91
Lophius,budegassa,60.25,-8.75,7600:208:2,0.95
Lophius,budegassa,60.25,-8.25,7600:208:1,0.95
Lophius,budegassa,60.75,-7.75,7600:207:4,0.91
Lophius,budegassa,60.75,-7.25,7600:207:3,0.89
Lophius,budegassa,60.25,-7.75,7600:207:2,0.92
Lophius,budegassa,60.25,-7.25,7600:207:1,0.94
Lophius,budegassa,60.75,-6.75,7600:206:4,0.86
Lophius,budegassa,60.75,-6.25,7600:206:3,0.85
Lophius,budegassa,60.25,-6.75,7600:206:2,0.93
Lophius,budegassa,60.25,-6.25,7600:206:1,0.93
Lophius,budegassa,60.75,-5.75,7600:205:4,0.88
Lophius,budegassa,60.75,-5.25,7600:205:3,0.90
Lophius,budegassa,60.25,-5.75,7600:205:2,0.94
Lophius,budegassa,60.25,-5.25,7600:205:1,0.95
Lophius,budegassa,62.25,-4.75,7600:124:2,0.82
Lophius,budegassa,62.25,-4.25,7600:124:1,0.81
