Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Syngnathus,typhle,36.75,32.25,1303:362:3,0.60
Syngnathus,typhle,31.25,32.75,1303:112:2,0.62
Syngnathus,typhle,31.75,31.75,1303:111:4,0.67
Syngnathus,typhle,31.75,31.25,1303:111:3,0.66
Syngnathus,typhle,39.75,25.75,1302:495:4,0.78
Syngnathus,typhle,37.25,28.25,1302:478:1,0.70
Syngnathus,typhle,37.25,25.25,1302:475:1,0.65
Syngnathus,typhle,36.75,24.75,1302:364:4,0.74
Syngnathus,typhle,36.75,24.25,1302:364:3,0.79
Syngnathus,typhle,36.75,23.75,1302:363:4,0.79
Syngnathus,typhle,36.25,23.25,1302:363:1,0.78
Syngnathus,typhle,36.25,22.75,1302:362:2,0.76
Syngnathus,typhle,36.25,22.25,1302:362:1,0.74
Syngnathus,typhle,36.75,21.75,1302:361:4,0.77
Syngnathus,typhle,35.75,23.25,1302:353:3,0.70
Syngnathus,typhle,31.75,20.25,1302:110:3,0.60
Syngnathus,typhle,31.25,20.25,1302:110:1,0.66
Syngnathus,typhle,30.75,20.25,1302:100:3,0.67
Syngnathus,typhle,39.25,16.25,1301:496:1,0.70
Syngnathus,typhle,39.75,15.75,1301:495:4,0.63
Syngnathus,typhle,38.75,16.25,1301:486:3,0.67
Syngnathus,typhle,38.75,15.25,1301:485:3,0.71
Syngnathus,typhle,38.25,15.75,1301:485:2,0.75
Syngnathus,typhle,37.75,16.25,1301:476:3,0.60
Syngnathus,typhle,37.75,15.75,1301:475:4,0.61
Syngnathus,typhle,37.75,15.25,1301:475:3,0.62
Syngnathus,typhle,37.25,15.25,1301:475:1,0.66
Syngnathus,typhle,36.75,15.25,1301:465:3,0.76
Syngnathus,typhle,38.75,14.75,1301:384:4,0.69
Syngnathus,typhle,38.75,14.25,1301:384:3,0.69
Syngnathus,typhle,38.25,14.75,1301:384:2,0.75
Syngnathus,typhle,38.25,14.25,1301:384:1,0.76
Syngnathus,typhle,38.25,13.75,1301:383:2,0.73
Syngnathus,typhle,38.25,13.25,1301:383:1,0.76
Syngnathus,typhle,38.25,12.25,1301:382:1,0.78
Syngnathus,typhle,37.75,12.25,1301:372:3,0.77
Syngnathus,typhle,37.25,11.25,1301:371:1,0.72
Syngnathus,typhle,36.75,12.25,1301:362:3,0.77
Syngnathus,typhle,36.75,11.75,1301:361:4,0.73
Syngnathus,typhle,36.75,11.25,1301:361:3,0.73
Syngnathus,typhle,35.75,14.75,1301:354:4,0.77
Syngnathus,typhle,35.75,14.25,1301:354:3,0.78
Syngnathus,typhle,35.75,12.75,1301:352:4,0.71
Syngnathus,typhle,35.75,12.25,1301:352:3,0.71
Syngnathus,typhle,35.25,12.75,1301:352:2,0.69
Syngnathus,typhle,35.25,11.75,1301:351:2,0.67
Syngnathus,typhle,31.25,16.25,1301:216:1,0.67
Syngnathus,typhle,31.75,15.75,1301:215:4,0.61
Syngnathus,typhle,31.75,15.25,1301:215:3,0.69
Syngnathus,typhle,31.25,15.75,1301:215:2,0.74
Syngnathus,typhle,30.75,19.75,1301:209:4,0.66
Syngnathus,typhle,30.25,19.75,1301:209:2,0.72
Syngnathus,typhle,30.25,19.25,1301:209:1,0.72
Syngnathus,typhle,30.75,18.75,1301:208:4,0.64
Syngnathus,typhle,30.75,18.25,1301:208:3,0.73
Syngnathus,typhle,30.25,18.75,1301:208:2,0.72
Syngnathus,typhle,30.75,17.75,1301:207:4,0.73
Syngnathus,typhle,34.75,11.75,1301:141:4,0.76
Syngnathus,typhle,34.25,10.25,1301:140:1,0.62
Syngnathus,typhle,33.25,12.25,1301:132:1,0.68
Syngnathus,typhle,33.75,11.25,1301:131:3,0.77
Syngnathus,typhle,33.25,11.75,1301:131:2,0.78
Syngnathus,typhle,33.25,11.25,1301:131:1,0.76
Syngnathus,typhle,33.75,10.75,1301:130:4,0.72
Syngnathus,typhle,33.75,10.25,1301:130:3,0.61
Syngnathus,typhle,32.25,14.75,1301:124:2,0.62
Syngnathus,typhle,32.75,13.75,1301:123:4,0.65
Syngnathus,typhle,32.75,13.25,1301:123:3,0.73
Syngnathus,typhle,32.75,12.75,1301:122:4,0.76
Syngnathus,typhle,32.75,12.25,1301:122:3,0.75
Syngnathus,typhle,38.75,9.25,1300:489:3,0.74
Syngnathus,typhle,38.75,8.25,1300:488:3,0.71
Syngnathus,typhle,37.75,8.75,1300:478:4,0.72
Syngnathus,typhle,39.75,3.75,1300:393:4,0.78
Syngnathus,typhle,39.75,3.25,1300:393:3,0.75
Syngnathus,typhle,39.25,3.25,1300:393:1,0.74
Syngnathus,typhle,39.25,2.75,1300:392:2,0.77
Syngnathus,typhle,38.75,1.75,1300:381:4,0.75
Syngnathus,typhle,62.25,-7.75,7600:227:2,0.99
Syngnathus,typhle,62.25,-7.25,7600:227:1,0.97
Syngnathus,typhle,62.25,-6.75,7600:226:2,0.97
Syngnathus,typhle,62.25,-6.25,7600:226:1,0.98
Syngnathus,typhle,61.75,-6.75,7600:216:4,0.97
Syngnathus,typhle,61.25,-6.75,7600:216:2,1.00
Syngnathus,typhle,60.25,-2.25,7600:102:1,1.00
Syngnathus,typhle,60.75,-1.75,7600:101:4,1.00
Syngnathus,typhle,60.75,-1.25,7600:101:3,1.00
Syngnathus,typhle,60.25,-1.75,7600:101:2,1.00
Syngnathus,typhle,60.25,-1.25,7600:101:1,1.00
Syngnathus,typhle,60.75,-0.75,7600:100:4,1.00
Syngnathus,typhle,60.25,-0.75,7600:100:2,1.00
Syngnathus,typhle,54.25,-10.25,7501:140:1,1.00
Syngnathus,typhle,53.75,-10.25,7501:130:3,1.00
Syngnathus,typhle,53.25,-10.25,7501:130:1,1.00
Syngnathus,typhle,52.25,-10.75,7501:120:2,1.00
Syngnathus,typhle,52.25,-10.25,7501:120:1,0.99
Syngnathus,typhle,51.75,-10.25,7501:110:3,1.00
Syngnathus,typhle,59.25,-6.25,7500:496:1,1.00
Syngnathus,typhle,59.25,-5.75,7500:495:2,1.00
Syngnathus,typhle,58.25,-7.75,7500:487:2,1.00
Syngnathus,typhle,58.25,-7.25,7500:487:1,1.00
Syngnathus,typhle,58.75,-6.25,7500:486:3,1.00
Syngnathus,typhle,58.25,-6.75,7500:486:2,1.00
Syngnathus,typhle,58.25,-6.25,7500:486:1,1.00
Syngnathus,typhle,58.75,-5.25,7500:485:3,1.00
Syngnathus,typhle,58.25,-5.25,7500:485:1,1.00
Syngnathus,typhle,57.75,-8.75,7500:478:4,1.00
Syngnathus,typhle,57.75,-8.25,7500:478:3,1.00
Syngnathus,typhle,57.75,-7.75,7500:477:4,1.00
Syngnathus,typhle,57.75,-7.25,7500:477:3,1.00
Syngnathus,typhle,57.25,-7.75,7500:477:2,1.00
Syngnathus,typhle,57.25,-7.25,7500:477:1,1.00
Syngnathus,typhle,57.75,-6.75,7500:476:4,1.00
Syngnathus,typhle,57.75,-6.25,7500:476:3,1.00
Syngnathus,typhle,57.25,-6.75,7500:476:2,1.00
Syngnathus,typhle,57.25,-6.25,7500:476:1,1.00
Syngnathus,typhle,57.75,-5.75,7500:475:4,1.00
Syngnathus,typhle,57.75,-5.25,7500:475:3,1.00
Syngnathus,typhle,57.25,-5.75,7500:475:2,1.00
Syngnathus,typhle,56.75,-7.75,7500:467:4,1.00
Syngnathus,typhle,56.75,-7.25,7500:467:3,1.00
Syngnathus,typhle,56.75,-6.75,7500:466:4,1.00
Syngnathus,typhle,56.75,-6.25,7500:466:3,1.00
Syngnathus,typhle,56.25,-6.75,7500:466:2,1.00
Syngnathus,typhle,56.25,-6.25,7500:466:1,1.00
Syngnathus,typhle,56.75,-5.75,7500:465:4,1.00
Syngnathus,typhle,56.75,-5.25,7500:465:3,1.00
Syngnathus,typhle,56.25,-5.75,7500:465:2,1.00
Syngnathus,typhle,56.25,-5.25,7500:465:1,1.00
Syngnathus,typhle,55.25,-9.75,7500:459:2,1.00
Syngnathus,typhle,55.25,-8.75,7500:458:2,1.00
Syngnathus,typhle,55.25,-8.25,7500:458:1,1.00
Syngnathus,typhle,55.25,-7.75,7500:457:2,0.95
Syngnathus,typhle,55.25,-7.25,7500:457:1,0.84
Syngnathus,typhle,55.75,-6.75,7500:456:4,1.00
Syngnathus,typhle,55.75,-6.25,7500:456:3,1.00
Syngnathus,typhle,55.25,-6.75,7500:456:2,0.98
Syngnathus,typhle,55.25,-6.25,7500:456:1,1.00
Syngnathus,typhle,55.75,-5.75,7500:455:4,1.00
Syngnathus,typhle,55.75,-5.25,7500:455:3,0.99
Syngnathus,typhle,55.25,-5.75,7500:455:2,1.00
Syngnathus,typhle,55.25,-5.25,7500:455:1,0.80
Syngnathus,typhle,59.25,-4.25,7500:394:1,1.00
Syngnathus,typhle,59.25,-3.25,7500:393:1,1.00
Syngnathus,typhle,59.25,-2.75,7500:392:2,1.00
Syngnathus,typhle,59.25,-2.25,7500:392:1,1.00
Syngnathus,typhle,59.75,-1.75,7500:391:4,1.00
Syngnathus,typhle,59.75,-1.25,7500:391:3,1.00
Syngnathus,typhle,58.75,-4.75,7500:384:4,1.00
Syngnathus,typhle,58.75,-4.25,7500:384:3,1.00
Syngnathus,typhle,58.75,-3.75,7500:383:4,1.00
Syngnathus,typhle,58.75,-3.25,7500:383:3,1.00
Syngnathus,typhle,58.25,-3.75,7500:383:2,1.00
Syngnathus,typhle,58.25,-3.25,7500:383:1,1.00
Syngnathus,typhle,58.75,-2.75,7500:382:4,1.00
Syngnathus,typhle,58.25,-2.75,7500:382:2,1.00
Syngnathus,typhle,57.75,-4.25,7500:374:3,1.00
Syngnathus,typhle,57.75,-3.75,7500:373:4,0.99
Syngnathus,typhle,57.75,-3.25,7500:373:3,1.00
Syngnathus,typhle,57.75,-2.75,7500:372:4,1.00
Syngnathus,typhle,57.75,-2.25,7500:372:3,1.00
Syngnathus,typhle,57.25,-2.25,7500:372:1,1.00
Syngnathus,typhle,57.75,-1.75,7500:371:4,1.00
Syngnathus,typhle,57.25,-1.75,7500:371:2,1.00
Syngnathus,typhle,56.75,-2.75,7500:362:4,0.86
Syngnathus,typhle,56.75,-2.25,7500:362:3,1.00
Syngnathus,typhle,56.25,-2.25,7500:362:1,1.00
Syngnathus,typhle,55.75,-4.75,7500:354:4,0.99
Syngnathus,typhle,55.25,-4.75,7500:354:2,0.94
Syngnathus,typhle,55.75,-2.75,7500:352:4,0.81
Syngnathus,typhle,55.75,-2.25,7500:352:3,1.00
Syngnathus,typhle,55.75,-1.75,7500:351:4,1.00
Syngnathus,typhle,55.25,-1.75,7500:351:2,1.00
Syngnathus,typhle,55.25,-1.25,7500:351:1,1.00
Syngnathus,typhle,54.25,-9.75,7500:249:2,1.00
Syngnathus,typhle,54.25,-9.25,7500:249:1,0.97
Syngnathus,typhle,54.75,-8.75,7500:248:4,1.00
Syngnathus,typhle,54.75,-8.25,7500:248:3,0.97
Syngnathus,typhle,54.25,-8.75,7500:248:2,0.90
Syngnathus,typhle,54.25,-8.25,7500:248:1,0.94
Syngnathus,typhle,54.25,-6.25,7500:246:1,1.00
Syngnathus,typhle,54.75,-5.75,7500:245:4,1.00
Syngnathus,typhle,54.75,-5.25,7500:245:3,1.00
Syngnathus,typhle,54.25,-5.75,7500:245:2,1.00
Syngnathus,typhle,54.25,-5.25,7500:245:1,1.00
Syngnathus,typhle,53.75,-9.75,7500:239:4,1.00
Syngnathus,typhle,53.25,-9.75,7500:239:2,0.92
Syngnathus,typhle,53.25,-9.25,7500:239:1,0.96
Syngnathus,typhle,53.25,-8.75,7500:238:2,0.96
Syngnathus,typhle,53.75,-6.25,7500:236:3,1.00
Syngnathus,typhle,53.25,-6.25,7500:236:1,1.00
Syngnathus,typhle,53.75,-5.75,7500:235:4,1.00
Syngnathus,typhle,53.25,-5.75,7500:235:2,1.00
Syngnathus,typhle,52.75,-9.75,7500:229:4,1.00
Syngnathus,typhle,52.75,-9.25,7500:229:3,0.99
Syngnathus,typhle,52.25,-9.75,7500:229:2,1.00
Syngnathus,typhle,52.25,-7.75,7500:227:2,1.00
Syngnathus,typhle,52.25,-7.25,7500:227:1,1.00
Syngnathus,typhle,52.75,-6.25,7500:226:3,1.00
Syngnathus,typhle,52.25,-6.75,7500:226:2,1.00
Syngnathus,typhle,52.25,-6.25,7500:226:1,1.00
Syngnathus,typhle,52.75,-5.75,7500:225:4,1.00
Syngnathus,typhle,52.25,-5.25,7500:225:1,1.00
Syngnathus,typhle,51.75,-9.75,7500:219:4,1.00
Syngnathus,typhle,51.75,-9.25,7500:219:3,1.00
Syngnathus,typhle,51.25,-9.75,7500:219:2,1.00
Syngnathus,typhle,51.25,-9.25,7500:219:1,1.00
Syngnathus,typhle,51.75,-8.75,7500:218:4,1.00
Syngnathus,typhle,51.75,-8.25,7500:218:3,0.99
Syngnathus,typhle,51.75,-7.75,7500:217:4,1.00
Syngnathus,typhle,51.75,-5.25,7500:215:3,1.00
Syngnathus,typhle,50.25,-6.25,7500:206:1,1.00
Syngnathus,typhle,50.25,-5.75,7500:205:2,1.00
Syngnathus,typhle,50.25,-5.25,7500:205:1,1.00
Syngnathus,typhle,54.75,-4.75,7500:144:4,1.00
Syngnathus,typhle,54.75,-4.25,7500:144:3,0.84
Syngnathus,typhle,54.25,-4.75,7500:144:2,1.00
Syngnathus,typhle,54.25,-4.25,7500:144:1,1.00
Syngnathus,typhle,54.75,-3.25,7500:143:3,0.84
Syngnathus,typhle,54.25,-3.75,7500:143:2,1.00
Syngnathus,typhle,54.25,-3.25,7500:143:1,0.86
Syngnathus,typhle,54.25,-2.75,7500:142:2,0.85
Syngnathus,typhle,54.75,-1.25,7500:141:3,0.96
Syngnathus,typhle,54.75,-0.75,7500:140:4,1.00
Syngnathus,typhle,54.25,-0.25,7500:140:1,0.86
Syngnathus,typhle,53.25,-4.75,7500:134:2,1.00
Syngnathus,typhle,53.25,-4.25,7500:134:1,1.00
Syngnathus,typhle,53.25,-3.75,7500:133:2,1.00
Syngnathus,typhle,53.75,-2.75,7500:132:4,0.80
Syngnathus,typhle,53.75,-0.25,7500:130:3,0.84
Syngnathus,typhle,52.75,-4.75,7500:124:4,1.00
Syngnathus,typhle,52.75,-4.25,7500:124:3,0.93
Syngnathus,typhle,52.25,-4.75,7500:124:2,1.00
Syngnathus,typhle,52.25,-4.25,7500:124:1,0.99
Syngnathus,typhle,51.75,-4.75,7500:114:4,1.00
Syngnathus,typhle,51.75,-4.25,7500:114:3,0.82
Syngnathus,typhle,51.25,-4.75,7500:114:2,1.00
Syngnathus,typhle,51.25,-2.75,7500:112:2,0.80
Syngnathus,typhle,50.75,-4.75,7500:104:4,1.00
Syngnathus,typhle,50.25,-4.75,7500:104:2,1.00
Syngnathus,typhle,50.25,-4.25,7500:104:1,1.00
Syngnathus,typhle,50.75,-3.25,7500:103:3,0.98
Syngnathus,typhle,50.25,-3.75,7500:103:2,1.00
Syngnathus,typhle,50.25,-3.25,7500:103:1,1.00
Syngnathus,typhle,50.75,-2.75,7500:102:4,1.00
Syngnathus,typhle,50.75,-2.25,7500:102:3,1.00
Syngnathus,typhle,50.75,-1.75,7500:101:4,1.00
Syngnathus,typhle,50.75,-1.25,7500:101:3,1.00
Syngnathus,typhle,50.25,-1.25,7500:101:1,1.00
Syngnathus,typhle,50.75,-0.75,7500:100:4,1.00
Syngnathus,typhle,50.75,-0.25,7500:100:3,1.00
Syngnathus,typhle,49.75,-10.25,7401:390:3,1.00
Syngnathus,typhle,49.75,-9.25,7400:499:3,1.00
Syngnathus,typhle,49.25,-8.75,7400:498:2,1.00
Syngnathus,typhle,49.75,-6.25,7400:496:3,1.00
Syngnathus,typhle,49.75,-5.25,7400:495:3,1.00
Syngnathus,typhle,48.75,-5.25,7400:485:3,1.00
Syngnathus,typhle,48.25,-5.25,7400:485:1,1.00
Syngnathus,typhle,49.25,-3.25,7400:393:1,1.00
Syngnathus,typhle,49.75,-2.75,7400:392:4,1.00
Syngnathus,typhle,49.75,-2.25,7400:392:3,1.00
Syngnathus,typhle,49.25,-2.75,7400:392:2,1.00
Syngnathus,typhle,49.25,-2.25,7400:392:1,1.00
Syngnathus,typhle,49.75,-1.75,7400:391:4,1.00
Syngnathus,typhle,49.75,-1.25,7400:391:3,1.00
Syngnathus,typhle,49.25,-1.75,7400:391:2,1.00
Syngnathus,typhle,49.25,-1.25,7400:391:1,1.00
Syngnathus,typhle,49.75,-0.75,7400:390:4,1.00
Syngnathus,typhle,49.25,-0.75,7400:390:2,1.00
Syngnathus,typhle,49.25,-0.25,7400:390:1,1.00
Syngnathus,typhle,48.75,-4.75,7400:384:4,1.00
Syngnathus,typhle,48.75,-4.25,7400:384:3,1.00
Syngnathus,typhle,48.25,-4.75,7400:384:2,1.00
Syngnathus,typhle,48.25,-4.25,7400:384:1,1.00
Syngnathus,typhle,48.75,-3.75,7400:383:4,1.00
Syngnathus,typhle,48.75,-3.25,7400:383:3,1.00
Syngnathus,typhle,48.75,-2.75,7400:382:4,1.00
Syngnathus,typhle,48.75,-2.25,7400:382:3,1.00
Syngnathus,typhle,48.75,-1.75,7400:381:4,1.00
Syngnathus,typhle,48.75,-1.25,7400:381:3,1.00
Syngnathus,typhle,47.75,-4.75,7400:374:4,1.00
Syngnathus,typhle,47.75,-4.25,7400:374:3,1.00
Syngnathus,typhle,47.75,-3.75,7400:373:4,1.00
Syngnathus,typhle,47.75,-3.25,7400:373:3,1.00
Syngnathus,typhle,47.25,-3.25,7400:373:1,1.00
Syngnathus,typhle,47.75,-2.75,7400:372:4,0.87
Syngnathus,typhle,46.25,-3.75,7400:363:2,1.00
Syngnathus,typhle,46.75,-2.25,7400:362:3,1.00
Syngnathus,typhle,46.75,-1.75,7400:361:4,0.88
Syngnathus,typhle,46.25,-1.75,7400:361:2,1.00
Syngnathus,typhle,46.25,-1.25,7400:361:1,1.00
Syngnathus,typhle,45.75,-3.75,7400:353:4,1.00
Syngnathus,typhle,45.75,-3.25,7400:353:3,1.00
Syngnathus,typhle,45.25,-2.75,7400:352:2,1.00
Syngnathus,typhle,45.25,-2.25,7400:352:1,1.00
Syngnathus,typhle,45.75,-1.25,7400:351:3,1.00
Syngnathus,typhle,45.75,-0.75,7400:350:4,1.00
Syngnathus,typhle,45.25,-0.75,7400:350:2,1.00
Syngnathus,typhle,43.25,-9.25,7400:239:1,1.00
Syngnathus,typhle,43.75,-8.25,7400:238:3,1.00
Syngnathus,typhle,43.25,-8.75,7400:238:2,1.00
Syngnathus,typhle,43.25,-8.25,7400:238:1,1.00
Syngnathus,typhle,43.75,-7.75,7400:237:4,1.00
Syngnathus,typhle,43.75,-7.25,7400:237:3,1.00
Syngnathus,typhle,43.75,-6.75,7400:236:4,1.00
Syngnathus,typhle,43.75,-6.25,7400:236:3,1.00
Syngnathus,typhle,43.75,-5.75,7400:235:4,1.00
Syngnathus,typhle,43.75,-5.25,7400:235:3,1.00
Syngnathus,typhle,42.75,-9.25,7400:229:3,1.00
Syngnathus,typhle,42.75,-8.75,7400:228:4,1.00
Syngnathus,typhle,42.25,-8.75,7400:228:2,0.86
Syngnathus,typhle,41.75,-9.25,7400:219:3,0.94
Syngnathus,typhle,40.75,-9.25,7400:209:3,1.00
Syngnathus,typhle,40.25,-8.75,7400:208:2,0.83
Syngnathus,typhle,44.75,-1.25,7400:141:3,1.00
Syngnathus,typhle,44.25,-1.25,7400:141:1,1.00
Syngnathus,typhle,43.75,-4.75,7400:134:4,1.00
Syngnathus,typhle,43.25,-4.75,7400:134:2,1.00
Syngnathus,typhle,43.25,-4.25,7400:134:1,1.00
Syngnathus,typhle,43.75,-3.75,7400:133:4,1.00
Syngnathus,typhle,43.75,-3.25,7400:133:3,1.00
Syngnathus,typhle,43.25,-3.75,7400:133:2,1.00
Syngnathus,typhle,43.25,-3.25,7400:133:1,1.00
Syngnathus,typhle,43.75,-2.75,7400:132:4,1.00
Syngnathus,typhle,43.25,-2.75,7400:132:2,1.00
Syngnathus,typhle,43.25,-2.25,7400:132:1,1.00
Syngnathus,typhle,43.75,-1.75,7400:131:4,1.00
Syngnathus,typhle,43.75,-1.25,7400:131:3,1.00
Syngnathus,typhle,43.25,-1.75,7400:131:2,1.00
Syngnathus,typhle,39.75,-9.25,7300:499:3,1.00
Syngnathus,typhle,39.25,-9.25,7300:499:1,1.00
Syngnathus,typhle,39.75,-8.75,7300:498:4,0.98
Syngnathus,typhle,38.75,-9.25,7300:489:3,1.00
Syngnathus,typhle,38.25,-9.25,7300:489:1,1.00
Syngnathus,typhle,38.75,-8.75,7300:488:4,1.00
Syngnathus,typhle,38.25,-8.75,7300:488:2,1.00
Syngnathus,typhle,37.75,-8.75,7300:478:4,1.00
Syngnathus,typhle,37.25,-8.75,7300:478:2,1.00
Syngnathus,typhle,37.25,-8.25,7300:478:1,1.00
Syngnathus,typhle,37.25,-7.75,7300:477:2,1.00
Syngnathus,typhle,37.25,-7.25,7300:477:1,1.00
Syngnathus,typhle,37.25,-6.75,7300:476:2,1.00
Syngnathus,typhle,36.75,-8.25,7300:468:3,1.00
Syngnathus,typhle,36.75,-7.75,7300:467:4,1.00
Syngnathus,typhle,36.75,-6.75,7300:466:4,1.00
Syngnathus,typhle,36.75,-6.25,7300:466:3,1.00
Syngnathus,typhle,36.25,-6.25,7300:466:1,1.00
Syngnathus,typhle,36.25,-5.75,7300:465:2,1.00
Syngnathus,typhle,36.25,-5.25,7300:465:1,1.00
Syngnathus,typhle,35.75,-6.25,7300:456:3,1.00
Syngnathus,typhle,35.25,-6.25,7300:456:1,1.00
Syngnathus,typhle,35.75,-5.75,7300:455:4,1.00
Syngnathus,typhle,35.75,-5.25,7300:455:3,1.00
Syngnathus,typhle,35.25,-5.25,7300:455:1,1.00
Syngnathus,typhle,39.75,-0.25,7300:390:3,1.00
Syngnathus,typhle,39.25,-0.25,7300:390:1,1.00
Syngnathus,typhle,38.75,-0.25,7300:380:3,1.00
Syngnathus,typhle,38.25,-0.75,7300:380:2,1.00
Syngnathus,typhle,38.25,-0.25,7300:380:1,1.00
Syngnathus,typhle,37.75,-1.25,7300:371:3,1.00
Syngnathus,typhle,37.25,-1.75,7300:371:2,1.00
Syngnathus,typhle,37.25,-1.25,7300:371:1,1.00
Syngnathus,typhle,37.75,-0.75,7300:370:4,1.00
Syngnathus,typhle,36.75,-4.75,7300:364:4,1.00
Syngnathus,typhle,36.75,-4.25,7300:364:3,1.00
Syngnathus,typhle,36.25,-4.75,7300:364:2,1.00
Syngnathus,typhle,36.75,-3.75,7300:363:4,1.00
Syngnathus,typhle,36.75,-3.25,7300:363:3,1.00
Syngnathus,typhle,36.75,-2.75,7300:362:4,1.00
Syngnathus,typhle,36.75,-2.25,7300:362:3,1.00
Syngnathus,typhle,36.75,-1.75,7300:361:4,1.00
Syngnathus,typhle,35.25,-4.75,7300:354:2,1.00
Syngnathus,typhle,35.25,-4.25,7300:354:1,1.00
Syngnathus,typhle,35.25,-3.75,7300:353:2,1.00
Syngnathus,typhle,35.25,-3.25,7300:353:1,1.00
Syngnathus,typhle,35.75,-2.75,7300:352:4,1.00
Syngnathus,typhle,35.25,-2.75,7300:352:2,1.00
Syngnathus,typhle,35.25,-2.25,7300:352:1,1.00
Syngnathus,typhle,35.75,-1.25,7300:351:3,1.00
Syngnathus,typhle,35.25,-1.75,7300:351:2,1.00
Syngnathus,typhle,35.25,-1.25,7300:351:1,1.00
Syngnathus,typhle,35.75,-0.75,7300:350:4,1.00
Syngnathus,typhle,35.75,-0.25,7300:350:3,1.00
Syngnathus,typhle,34.75,-6.25,7300:246:3,1.00
Syngnathus,typhle,34.25,-6.75,7300:246:2,1.00
Syngnathus,typhle,33.25,-8.75,7300:238:2,1.00
Syngnathus,typhle,33.25,-8.25,7300:238:1,1.00
Syngnathus,typhle,33.75,-7.75,7300:237:4,1.00
Syngnathus,typhle,33.75,-7.25,7300:237:3,1.00
Syngnathus,typhle,33.75,-6.75,7300:236:4,1.00
Syngnathus,typhle,32.75,-9.25,7300:229:3,1.00
Syngnathus,typhle,32.25,-9.25,7300:229:1,1.00
Syngnathus,typhle,32.75,-8.75,7300:228:4,1.00
Syngnathus,typhle,31.75,-9.75,7300:219:4,1.00
Syngnathus,typhle,31.75,-9.25,7300:219:3,1.00
Syngnathus,typhle,31.25,-9.75,7300:219:2,1.00
Syngnathus,typhle,30.75,-9.75,7300:209:4,1.00
Syngnathus,typhle,30.25,-9.75,7300:209:2,1.00
Syngnathus,typhle,70.75,22.25,1702:102:3,0.80
Syngnathus,typhle,70.75,21.75,1702:101:4,0.82
Syngnathus,typhle,70.25,20.75,1702:100:2,0.81
Syngnathus,typhle,70.25,20.25,1702:100:1,0.81
Syngnathus,typhle,70.25,19.75,1701:209:2,0.81
Syngnathus,typhle,70.25,19.25,1701:209:1,0.82
Syngnathus,typhle,70.25,18.75,1701:208:2,0.82
Syngnathus,typhle,69.75,18.25,1601:498:3,0.80
Syngnathus,typhle,69.75,17.75,1601:497:4,0.83
Syngnathus,typhle,69.75,17.25,1601:497:3,0.86
Syngnathus,typhle,69.25,17.75,1601:497:2,0.81
Syngnathus,typhle,69.25,17.25,1601:497:1,0.83
Syngnathus,typhle,69.25,16.75,1601:496:2,0.85
Syngnathus,typhle,69.25,16.25,1601:496:1,0.86
Syngnathus,typhle,69.25,15.75,1601:495:2,0.88
Syngnathus,typhle,69.25,15.25,1601:495:1,0.90
Syngnathus,typhle,68.75,17.25,1601:487:3,0.81
Syngnathus,typhle,68.75,16.75,1601:486:4,0.82
Syngnathus,typhle,68.75,16.25,1601:486:3,0.83
Syngnathus,typhle,68.25,16.75,1601:486:2,0.81
Syngnathus,typhle,68.25,16.25,1601:486:1,0.82
Syngnathus,typhle,68.75,15.75,1601:485:4,0.84
Syngnathus,typhle,68.75,15.25,1601:485:3,0.84
Syngnathus,typhle,68.25,15.75,1601:485:2,0.83
Syngnathus,typhle,68.25,15.25,1601:485:1,0.85
Syngnathus,typhle,67.75,15.75,1601:475:4,0.84
Syngnathus,typhle,67.75,15.25,1601:475:3,0.86
Syngnathus,typhle,67.25,15.25,1601:475:1,0.86
Syngnathus,typhle,68.75,14.75,1601:384:4,0.86
Syngnathus,typhle,68.75,14.25,1601:384:3,0.89
Syngnathus,typhle,68.25,14.75,1601:384:2,0.86
Syngnathus,typhle,68.25,14.25,1601:384:1,0.87
Syngnathus,typhle,68.25,13.75,1601:383:2,0.88
Syngnathus,typhle,68.25,13.25,1601:383:1,0.89
Syngnathus,typhle,68.25,12.75,1601:382:2,0.91
Syngnathus,typhle,67.75,14.75,1601:374:4,0.88
Syngnathus,typhle,67.75,14.25,1601:374:3,0.90
Syngnathus,typhle,67.25,14.75,1601:374:2,0.87
Syngnathus,typhle,67.25,14.25,1601:374:1,0.89
Syngnathus,typhle,67.75,13.25,1601:373:3,0.91
Syngnathus,typhle,67.25,13.75,1601:373:2,0.92
Syngnathus,typhle,67.25,13.25,1601:373:1,0.94
Syngnathus,typhle,67.75,12.75,1601:372:4,0.91
Syngnathus,typhle,67.75,12.25,1601:372:3,0.92
Syngnathus,typhle,67.25,12.25,1601:372:1,0.96
Syngnathus,typhle,67.25,11.75,1601:371:2,0.96
Syngnathus,typhle,66.75,13.75,1601:363:4,0.90
Syngnathus,typhle,66.75,13.25,1601:363:3,0.91
Syngnathus,typhle,66.25,13.25,1601:363:1,0.89
Syngnathus,typhle,66.75,12.75,1601:362:4,0.94
Syngnathus,typhle,66.75,12.25,1601:362:3,0.98
Syngnathus,typhle,66.25,12.75,1601:362:2,0.91
Syngnathus,typhle,66.25,12.25,1601:362:1,0.94
Syngnathus,typhle,66.25,11.75,1601:361:2,0.99
Syngnathus,typhle,65.75,12.75,1601:352:4,0.90
Syngnathus,typhle,65.75,12.25,1601:352:3,0.91
