Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Coryphoblennius,galerita,28.75,-16.25,7201:486:3,0.69
Coryphoblennius,galerita,28.25,-16.75,7201:486:2,0.72
Coryphoblennius,galerita,28.25,-16.25,7201:486:1,0.74
Coryphoblennius,galerita,28.25,-15.75,7201:485:2,0.73
Coryphoblennius,galerita,28.25,-15.25,7201:485:1,0.73
Coryphoblennius,galerita,27.75,-18.25,7201:478:3,0.71
Coryphoblennius,galerita,27.75,-17.75,7201:477:4,0.71
Coryphoblennius,galerita,27.75,-15.75,7201:475:4,0.78
Coryphoblennius,galerita,28.75,-14.25,7201:384:3,0.75
Coryphoblennius,galerita,26.25,-14.25,7201:364:1,0.79
Coryphoblennius,galerita,51.25,3.25,1500:113:1,0.60
Coryphoblennius,galerita,51.75,0.75,1500:110:4,0.76
Coryphoblennius,galerita,50.25,1.75,1500:101:2,0.72
Coryphoblennius,galerita,41.25,25.25,1402:215:1,0.71
Coryphoblennius,galerita,40.25,27.75,1402:207:2,0.61
Coryphoblennius,galerita,40.25,27.25,1402:207:1,0.66
Coryphoblennius,galerita,40.75,26.25,1402:206:3,0.64
Coryphoblennius,galerita,40.25,26.75,1402:206:2,0.69
Coryphoblennius,galerita,40.25,26.25,1402:206:1,0.70
Coryphoblennius,galerita,40.75,25.75,1402:205:4,0.73
Coryphoblennius,galerita,40.25,25.75,1402:205:2,0.76
Coryphoblennius,galerita,45.75,13.25,1401:353:3,0.79
Coryphoblennius,galerita,43.25,16.75,1401:236:2,0.78
Coryphoblennius,galerita,42.25,18.25,1401:228:1,0.73
Coryphoblennius,galerita,42.75,17.75,1401:227:4,0.74
Coryphoblennius,galerita,42.75,17.25,1401:227:3,0.73
Coryphoblennius,galerita,42.75,16.75,1401:226:4,0.76
Coryphoblennius,galerita,41.25,17.25,1401:217:1,0.77
Coryphoblennius,galerita,40.75,19.25,1401:209:3,0.76
Coryphoblennius,galerita,40.25,19.25,1401:209:1,0.70
Coryphoblennius,galerita,40.75,18.25,1401:208:3,0.70
Coryphoblennius,galerita,40.25,18.75,1401:208:2,0.65
Coryphoblennius,galerita,40.25,18.25,1401:208:1,0.63
Coryphoblennius,galerita,40.75,17.75,1401:207:4,0.72
Coryphoblennius,galerita,40.75,17.25,1401:207:3,0.67
Coryphoblennius,galerita,49.75,1.25,1400:391:3,0.76
Coryphoblennius,galerita,49.75,0.75,1400:390:4,0.77
Coryphoblennius,galerita,49.75,0.25,1400:390:3,0.67
Coryphoblennius,galerita,36.25,36.25,1303:466:1,0.79
Coryphoblennius,galerita,34.75,36.25,1303:246:3,0.74
Coryphoblennius,galerita,31.75,34.25,1303:114:3,0.71
Coryphoblennius,galerita,31.25,33.75,1303:113:2,0.69
Coryphoblennius,galerita,31.25,33.25,1303:113:1,0.69
Coryphoblennius,galerita,31.25,32.75,1303:112:2,0.71
Coryphoblennius,galerita,31.25,32.25,1303:112:1,0.70
Coryphoblennius,galerita,31.75,31.75,1303:111:4,0.75
Coryphoblennius,galerita,31.75,31.25,1303:111:3,0.76
Coryphoblennius,galerita,31.25,31.75,1303:111:2,0.61
Coryphoblennius,galerita,31.75,30.75,1303:110:4,0.60
Coryphoblennius,galerita,36.75,25.25,1302:465:3,0.70
