Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Alosa,fallax,38.25,1.25,1300:381:1,0.24
Alosa,fallax,38.25,0.75,1300:380:2,0.28
Alosa,fallax,36.75,0.75,1300:360:4,0.33
Alosa,fallax,65.75,-24.75,7602:354:4,0.50
Alosa,fallax,65.75,-24.25,7602:354:3,0.44
Alosa,fallax,65.25,-24.25,7602:354:1,0.56
Alosa,fallax,65.75,-23.75,7602:353:4,0.41
Alosa,fallax,65.25,-23.75,7602:353:2,0.53
Alosa,fallax,65.25,-23.25,7602:353:1,0.48
Alosa,fallax,65.25,-22.75,7602:352:2,0.42
Alosa,fallax,65.75,-18.25,7601:458:3,0.41
Alosa,fallax,64.75,-14.25,7601:144:3,0.44
Alosa,fallax,64.25,-14.25,7601:144:1,0.59
Alosa,fallax,64.25,-13.75,7601:143:2,0.58
Alosa,fallax,63.75,-11.25,7601:131:3,0.43
Alosa,fallax,60.25,-12.25,7601:102:1,0.48
Alosa,fallax,60.25,-9.75,7600:209:2,0.43
Alosa,fallax,60.25,-8.75,7600:208:2,0.48
Alosa,fallax,60.25,-6.25,7600:206:1,0.50
Alosa,fallax,62.25,-4.25,7600:124:1,0.56
Alosa,fallax,61.75,-4.25,7600:114:3,0.40
Alosa,fallax,61.25,-4.75,7600:114:2,0.47
Alosa,fallax,61.25,-2.25,7600:112:1,0.49
Alosa,fallax,56.25,-16.25,7501:466:1,0.58
Alosa,fallax,55.75,-15.25,7501:455:3,0.46
Alosa,fallax,54.25,-11.75,7501:141:2,0.54
Alosa,fallax,53.75,-12.25,7501:132:3,0.50
Alosa,fallax,52.25,-14.25,7501:124:1,0.45
Alosa,fallax,52.25,-13.75,7501:123:2,0.45
Alosa,fallax,50.25,-11.25,7501:101:1,0.53
Alosa,fallax,54.25,-8.25,7500:248:1,0.42
Alosa,fallax,52.75,-9.25,7500:229:3,0.56
Alosa,fallax,50.75,-2.25,7500:102:3,0.49
Alosa,fallax,48.75,-2.25,7400:382:3,0.44
Alosa,fallax,48.75,-1.25,7400:381:3,0.49
Alosa,fallax,42.75,-9.75,7400:229:4,0.40
Alosa,fallax,36.75,-14.25,7301:364:3,0.43
Alosa,fallax,36.75,-11.75,7301:361:4,0.48
Alosa,fallax,36.75,-11.25,7301:361:3,0.51
Alosa,fallax,29.25,-13.25,7201:393:1,0.55
Alosa,fallax,28.25,-14.25,7201:384:1,0.49
Alosa,fallax,27.75,-14.75,7201:374:4,0.58
Alosa,fallax,65.25,11.75,1601:351:2,0.48
Alosa,fallax,65.75,8.75,1600:458:4,0.52
Alosa,fallax,65.75,7.75,1600:457:4,0.41
Alosa,fallax,65.75,7.25,1600:457:3,0.49
Alosa,fallax,65.25,7.25,1600:457:1,0.59
Alosa,fallax,65.75,6.75,1600:456:4,0.41
Alosa,fallax,65.75,6.25,1600:456:3,0.57
Alosa,fallax,65.25,6.25,1600:456:1,0.58
Alosa,fallax,64.25,6.75,1600:246:2,0.53
Alosa,fallax,64.75,5.75,1600:245:4,0.42
Alosa,fallax,62.75,3.25,1600:123:3,0.42
Alosa,fallax,62.25,3.25,1600:123:1,0.50
Alosa,fallax,62.25,0.25,1600:120:1,0.44
Alosa,fallax,61.25,3.25,1600:113:1,0.49
Alosa,fallax,61.75,2.25,1600:112:3,0.45
Alosa,fallax,60.75,3.75,1600:103:4,0.51
Alosa,fallax,59.25,22.25,1502:392:1,0.41
Alosa,fallax,59.25,21.75,1502:391:2,0.46
Alosa,fallax,59.25,21.25,1502:391:1,0.51
Alosa,fallax,59.25,20.75,1502:390:2,0.54
Alosa,fallax,59.25,20.25,1502:390:1,0.53
Alosa,fallax,58.75,22.25,1502:382:3,0.53
Alosa,fallax,58.25,21.75,1502:381:2,0.55
Alosa,fallax,57.75,21.75,1502:371:4,0.52
Alosa,fallax,55.75,21.25,1502:351:3,0.43
Alosa,fallax,59.25,19.75,1501:499:2,0.50
Alosa,fallax,59.25,19.25,1501:499:1,0.46
Alosa,fallax,58.25,19.75,1501:489:2,0.58
Alosa,fallax,58.75,18.25,1501:488:3,0.57
Alosa,fallax,58.75,17.75,1501:487:4,0.54
Alosa,fallax,58.75,17.25,1501:487:3,0.44
Alosa,fallax,57.75,19.75,1501:479:4,0.55
Alosa,fallax,57.75,19.25,1501:479:3,0.57
Alosa,fallax,57.25,19.25,1501:479:1,0.50
Alosa,fallax,57.75,18.75,1501:478:4,0.59
Alosa,fallax,57.25,18.75,1501:478:2,0.54
Alosa,fallax,57.75,16.75,1501:476:4,0.51
Alosa,fallax,57.75,11.75,1501:371:4,0.55
Alosa,fallax,56.25,11.25,1501:361:1,0.49
Alosa,fallax,56.75,10.25,1501:360:3,0.51
Alosa,fallax,54.75,18.25,1501:248:3,0.42
Alosa,fallax,54.25,13.75,1501:143:2,0.51
Alosa,fallax,54.25,12.25,1501:142:1,0.44
Alosa,fallax,54.75,11.25,1501:141:3,0.48
Alosa,fallax,54.25,11.75,1501:141:2,0.57
Alosa,fallax,57.25,9.75,1500:479:2,0.42
Alosa,fallax,56.25,7.75,1500:467:2,0.56
Alosa,fallax,55.75,7.75,1500:457:4,0.53
Alosa,fallax,55.75,7.25,1500:457:3,0.58
Alosa,fallax,55.25,7.75,1500:457:2,0.44
Alosa,fallax,55.25,7.25,1500:457:1,0.49
Alosa,fallax,55.25,3.25,1500:353:1,0.58
Alosa,fallax,54.75,8.25,1500:248:3,0.53
Alosa,fallax,54.25,8.25,1500:248:1,0.51
Alosa,fallax,53.75,8.75,1500:238:4,0.55
Alosa,fallax,53.25,8.25,1500:238:1,0.45
Alosa,fallax,53.75,7.75,1500:237:4,0.49
Alosa,fallax,53.75,7.25,1500:237:3,0.53
Alosa,fallax,53.75,6.25,1500:236:3,0.51
Alosa,fallax,53.25,6.75,1500:236:2,0.54
Alosa,fallax,53.25,6.25,1500:236:1,0.53
Alosa,fallax,53.75,5.75,1500:235:4,0.56
Alosa,fallax,52.75,5.75,1500:225:4,0.56
Alosa,fallax,52.25,5.25,1500:225:1,0.52
Alosa,fallax,54.75,2.75,1500:142:4,0.51
Alosa,fallax,54.75,2.25,1500:142:3,0.44
Alosa,fallax,54.75,1.75,1500:141:4,0.56
Alosa,fallax,53.25,4.25,1500:134:1,0.40
Alosa,fallax,53.25,3.75,1500:133:2,0.44
Alosa,fallax,53.25,3.25,1500:133:1,0.58
Alosa,fallax,53.75,0.25,1500:130:3,0.44
Alosa,fallax,53.25,0.75,1500:130:2,0.53
Alosa,fallax,52.75,4.75,1500:124:4,0.46
Alosa,fallax,52.75,4.25,1500:124:3,0.41
Alosa,fallax,52.75,3.75,1500:123:4,0.40
Alosa,fallax,52.25,3.25,1500:123:1,0.53
Alosa,fallax,51.25,4.25,1500:114:1,0.40
Alosa,fallax,51.75,3.25,1500:113:3,0.45
Alosa,fallax,51.25,3.75,1500:113:2,0.51
Alosa,fallax,51.25,2.75,1500:112:2,0.49
Alosa,fallax,51.75,1.75,1500:111:4,0.58
Alosa,fallax,51.25,0.75,1500:110:2,0.58
Alosa,fallax,42.75,41.75,1404:121:4,0.56
Alosa,fallax,46.25,36.75,1403:466:2,0.42
Alosa,fallax,46.25,35.25,1403:465:1,0.58
Alosa,fallax,45.75,37.25,1403:457:3,0.44
Alosa,fallax,45.75,36.25,1403:456:3,0.51
Alosa,fallax,45.25,36.25,1403:456:1,0.51
Alosa,fallax,45.75,35.75,1403:455:4,0.56
Alosa,fallax,45.75,35.25,1403:455:3,0.42
Alosa,fallax,45.25,35.25,1403:455:1,0.44
Alosa,fallax,46.25,34.75,1403:364:2,0.47
Alosa,fallax,46.25,33.75,1403:363:2,0.58
Alosa,fallax,46.25,32.25,1403:362:1,0.42
Alosa,fallax,46.25,31.75,1403:361:2,0.58
Alosa,fallax,41.25,31.75,1403:111:2,0.51
Alosa,fallax,45.75,29.75,1402:459:4,0.41
Alosa,fallax,40.25,24.75,1402:104:2,0.56
Alosa,fallax,41.25,18.25,1401:218:1,0.47
Alosa,fallax,40.25,17.75,1401:207:2,0.44
Alosa,fallax,40.25,17.25,1401:207:1,0.55
Alosa,fallax,40.25,16.75,1401:206:2,0.54
Alosa,fallax,44.75,12.75,1401:142:4,0.40
Alosa,fallax,42.75,10.25,1401:120:3,0.52
Alosa,fallax,42.25,10.75,1401:120:2,0.54
Alosa,fallax,42.25,10.25,1401:120:1,0.52
Alosa,fallax,41.25,10.75,1401:110:2,0.44
Alosa,fallax,40.25,14.75,1401:104:2,0.55
Alosa,fallax,40.75,13.25,1401:103:3,0.53
Alosa,fallax,40.75,12.75,1401:102:4,0.50
Alosa,fallax,40.75,10.25,1401:100:3,0.57
Alosa,fallax,40.25,10.25,1401:100:1,0.54
Alosa,fallax,44.25,9.25,1400:249:1,0.53
Alosa,fallax,44.25,8.75,1400:248:2,0.51
Alosa,fallax,43.25,9.75,1400:239:2,0.56
Alosa,fallax,43.25,9.25,1400:239:1,0.54
Alosa,fallax,43.25,6.75,1400:236:2,0.54
Alosa,fallax,42.25,9.75,1400:229:2,0.54
Alosa,fallax,41.75,9.75,1400:219:4,0.54
Alosa,fallax,40.25,9.75,1400:209:2,0.55
Alosa,fallax,40.25,7.75,1400:207:2,0.53
Alosa,fallax,38.75,26.75,1302:486:4,0.56
Alosa,fallax,38.25,26.75,1302:486:2,0.46
Alosa,fallax,38.25,26.25,1302:486:1,0.54
Alosa,fallax,37.25,28.25,1302:478:1,0.42
Alosa,fallax,37.75,27.25,1302:477:3,0.41
Alosa,fallax,37.75,26.25,1302:476:3,0.42
Alosa,fallax,37.75,25.75,1302:475:4,0.56
Alosa,fallax,37.25,25.25,1302:475:1,0.55
Alosa,fallax,36.75,25.25,1302:465:3,0.44
Alosa,fallax,39.25,20.25,1302:390:1,0.47
Alosa,fallax,38.25,21.25,1302:381:1,0.48
Alosa,fallax,38.75,20.75,1302:380:4,0.46
Alosa,fallax,38.25,20.75,1302:380:2,0.45
Alosa,fallax,37.75,21.25,1302:371:3,0.44
Alosa,fallax,37.25,21.75,1302:371:2,0.57
Alosa,fallax,37.25,21.25,1302:371:1,0.43
Alosa,fallax,36.75,24.75,1302:364:4,0.54
Alosa,fallax,36.75,24.25,1302:364:3,0.58
Alosa,fallax,36.75,23.75,1302:363:4,0.57
Alosa,fallax,36.25,23.25,1302:363:1,0.55
Alosa,fallax,36.25,22.75,1302:362:2,0.51
Alosa,fallax,36.25,22.25,1302:362:1,0.44
Alosa,fallax,36.75,21.75,1302:361:4,0.51
Alosa,fallax,35.75,23.75,1302:353:4,0.41
Alosa,fallax,35.75,23.25,1302:353:3,0.48
Alosa,fallax,39.75,19.75,1301:499:4,0.54
Alosa,fallax,39.75,19.25,1301:499:3,0.53
Alosa,fallax,39.25,19.75,1301:499:2,0.45
Alosa,fallax,39.75,18.75,1301:498:4,0.52
Alosa,fallax,39.75,18.25,1301:498:3,0.46
Alosa,fallax,39.75,17.75,1301:497:4,0.45
Alosa,fallax,39.75,17.25,1301:497:3,0.51
Alosa,fallax,39.25,17.25,1301:497:1,0.51
Alosa,fallax,39.75,16.75,1301:496:4,0.54
Alosa,fallax,39.75,15.75,1301:495:4,0.43
Alosa,fallax,39.75,15.25,1301:495:3,0.44
Alosa,fallax,39.25,15.75,1301:495:2,0.54
Alosa,fallax,38.75,17.25,1301:487:3,0.50
Alosa,fallax,38.75,16.75,1301:486:4,0.50
Alosa,fallax,38.75,16.25,1301:486:3,0.58
Alosa,fallax,38.25,16.75,1301:486:2,0.48
Alosa,fallax,38.25,16.25,1301:486:1,0.49
Alosa,fallax,38.75,15.25,1301:485:3,0.48
Alosa,fallax,38.25,15.75,1301:485:2,0.59
Alosa,fallax,37.75,16.25,1301:476:3,0.49
Alosa,fallax,37.75,15.75,1301:475:4,0.54
Alosa,fallax,37.75,15.25,1301:475:3,0.57
Alosa,fallax,37.25,15.25,1301:475:1,0.57
Alosa,fallax,36.25,15.25,1301:465:1,0.55
Alosa,fallax,35.75,15.25,1301:455:3,0.51
Alosa,fallax,38.75,14.75,1301:384:4,0.46
Alosa,fallax,38.75,14.25,1301:384:3,0.47
Alosa,fallax,38.25,14.75,1301:384:2,0.50
Alosa,fallax,38.25,14.25,1301:384:1,0.52
Alosa,fallax,38.75,13.25,1301:383:3,0.51
Alosa,fallax,38.25,13.75,1301:383:2,0.50
Alosa,fallax,38.25,13.25,1301:383:1,0.55
Alosa,fallax,38.25,11.75,1301:381:2,0.58
Alosa,fallax,38.25,11.25,1301:381:1,0.58
Alosa,fallax,37.75,11.75,1301:371:4,0.59
Alosa,fallax,37.75,11.25,1301:371:3,0.56
Alosa,fallax,37.25,11.75,1301:371:2,0.58
Alosa,fallax,37.25,11.25,1301:371:1,0.56
Alosa,fallax,37.75,10.75,1301:370:4,0.57
Alosa,fallax,37.75,10.25,1301:370:3,0.59
Alosa,fallax,36.25,14.75,1301:364:2,0.55
Alosa,fallax,36.25,14.25,1301:364:1,0.56
Alosa,fallax,36.25,12.25,1301:362:1,0.48
Alosa,fallax,36.75,11.75,1301:361:4,0.56
Alosa,fallax,36.75,11.25,1301:361:3,0.54
Alosa,fallax,36.25,11.75,1301:361:2,0.51
Alosa,fallax,36.25,11.25,1301:361:1,0.49
Alosa,fallax,35.75,14.75,1301:354:4,0.49
Alosa,fallax,35.75,14.25,1301:354:3,0.47
Alosa,fallax,35.75,13.25,1301:353:3,0.45
Alosa,fallax,35.75,12.75,1301:352:4,0.46
Alosa,fallax,35.75,12.25,1301:352:3,0.47
Alosa,fallax,35.25,12.75,1301:352:2,0.42
Alosa,fallax,35.25,12.25,1301:352:1,0.43
Alosa,fallax,35.75,11.75,1301:351:4,0.46
Alosa,fallax,35.75,11.25,1301:351:3,0.56
Alosa,fallax,35.25,11.75,1301:351:2,0.41
Alosa,fallax,35.25,11.25,1301:351:1,0.48
Alosa,fallax,35.75,10.75,1301:350:4,0.47
Alosa,fallax,38.25,9.75,1300:489:2,0.57
Alosa,fallax,37.75,8.75,1300:478:4,0.58
Alosa,fallax,36.75,8.75,1300:468:4,0.55
Alosa,fallax,39.25,3.25,1300:393:1,0.58
Alosa,fallax,38.75,2.75,1300:382:4,0.59
Alosa,fallax,38.75,1.75,1300:381:4,0.58
Alosa,fallax,65.25,-24.75,7602:354:2,0.60
Alosa,fallax,64.75,-24.75,7602:144:4,0.70
Alosa,fallax,64.75,-24.25,7602:144:3,0.69
Alosa,fallax,64.25,-24.75,7602:144:2,0.75
Alosa,fallax,64.25,-24.25,7602:144:1,0.76
Alosa,fallax,64.75,-23.75,7602:143:4,0.66
Alosa,fallax,64.75,-23.25,7602:143:3,0.63
Alosa,fallax,64.25,-23.75,7602:143:2,0.75
Alosa,fallax,64.25,-23.25,7602:143:1,0.73
Alosa,fallax,64.75,-22.75,7602:142:4,0.60
Alosa,fallax,64.25,-22.75,7602:142:2,0.67
Alosa,fallax,64.25,-22.25,7602:142:1,0.62
Alosa,fallax,63.75,-24.75,7602:134:4,0.78
Alosa,fallax,63.75,-24.25,7602:134:3,0.78
Alosa,fallax,63.25,-24.75,7602:134:2,0.77
Alosa,fallax,63.75,-23.75,7602:133:4,0.77
Alosa,fallax,63.75,-23.25,7602:133:3,0.76
Alosa,fallax,63.75,-22.75,7602:132:4,0.76
Alosa,fallax,63.75,-22.25,7602:132:3,0.78
Alosa,fallax,63.75,-21.75,7602:131:4,0.78
Alosa,fallax,63.75,-21.25,7602:131:3,0.77
Alosa,fallax,63.75,-20.75,7602:130:4,0.76
Alosa,fallax,63.75,-20.25,7602:130:3,0.75
Alosa,fallax,64.25,-16.25,7601:246:1,0.68
Alosa,fallax,64.25,-15.75,7601:245:2,0.67
Alosa,fallax,64.25,-15.25,7601:245:1,0.64
Alosa,fallax,63.75,-19.75,7601:239:4,0.75
Alosa,fallax,63.75,-18.25,7601:238:3,0.76
Alosa,fallax,63.75,-17.75,7601:237:4,0.77
Alosa,fallax,63.75,-17.25,7601:237:3,0.78
Alosa,fallax,63.75,-16.75,7601:236:4,0.78
Alosa,fallax,63.75,-16.25,7601:236:3,0.79
Alosa,fallax,64.25,-14.75,7601:144:2,0.62
Alosa,fallax,64.25,-13.25,7601:143:1,0.61
Alosa,fallax,64.25,-12.75,7601:142:2,0.66
Alosa,fallax,64.25,-12.25,7601:142:1,0.71
Alosa,fallax,60.25,-10.25,7601:100:1,0.72
Alosa,fallax,62.25,-7.25,7600:227:1,0.79
Alosa,fallax,62.25,-6.75,7600:226:2,0.78
Alosa,fallax,61.75,-6.75,7600:216:4,0.79
Alosa,fallax,60.75,-5.75,7600:205:4,0.61
Alosa,fallax,58.25,-14.25,7501:384:1,0.77
Alosa,fallax,57.75,-14.75,7501:374:4,0.70
Alosa,fallax,57.25,-12.75,7501:372:2,0.75
Alosa,fallax,56.25,-14.25,7501:364:1,0.70
Alosa,fallax,53.75,-14.25,7501:134:3,0.61
Alosa,fallax,53.25,-12.75,7501:132:2,0.70
Alosa,fallax,52.75,-12.25,7501:122:3,0.79
Alosa,fallax,51.75,-14.25,7501:114:3,0.67
Alosa,fallax,51.75,-11.75,7501:111:4,0.64
Alosa,fallax,58.25,-9.25,7500:489:1,0.68
Alosa,fallax,53.25,-6.25,7500:236:1,0.78
Alosa,fallax,51.75,-3.25,7500:113:3,0.78
Alosa,fallax,51.25,-3.75,7500:113:2,0.72
Alosa,fallax,50.75,-0.75,7500:100:4,0.76
Alosa,fallax,49.25,-0.75,7400:390:2,0.69
Alosa,fallax,46.75,-1.75,7400:361:4,0.69
Alosa,fallax,45.25,-0.75,7400:350:2,0.62
Alosa,fallax,43.25,-9.75,7400:239:2,0.64
Alosa,fallax,44.25,-2.25,7400:142:1,0.68
Alosa,fallax,36.75,-24.75,7302:364:4,0.65
Alosa,fallax,38.75,-8.75,7300:488:4,0.69
Alosa,fallax,37.25,-8.25,7300:478:1,0.71
Alosa,fallax,36.25,-3.75,7300:363:2,0.72
Alosa,fallax,35.75,-1.75,7300:351:4,0.65
Alosa,fallax,34.25,-7.75,7300:247:2,0.75
Alosa,fallax,33.75,-8.75,7300:238:4,0.76
Alosa,fallax,29.25,-12.25,7201:392:1,0.76
Alosa,fallax,28.75,-13.75,7201:383:4,0.64
Alosa,fallax,28.75,-13.25,7201:383:3,0.72
Alosa,fallax,28.25,-13.75,7201:383:2,0.68
Alosa,fallax,65.75,11.75,1601:351:4,0.74
Alosa,fallax,65.75,10.75,1601:350:4,0.76
Alosa,fallax,65.75,10.25,1601:350:3,0.60
Alosa,fallax,64.75,11.25,1601:141:3,0.79
Alosa,fallax,64.25,11.25,1601:141:1,0.79
Alosa,fallax,63.75,11.25,1601:131:3,0.78
Alosa,fallax,65.75,9.75,1600:459:4,0.60
Alosa,fallax,65.75,9.25,1600:459:3,0.67
Alosa,fallax,65.25,6.75,1600:456:2,0.72
Alosa,fallax,64.25,7.25,1600:247:1,0.65
Alosa,fallax,64.75,6.75,1600:246:4,0.77
Alosa,fallax,64.75,6.25,1600:246:3,0.62
Alosa,fallax,64.25,6.25,1600:246:1,0.69
Alosa,fallax,63.75,5.75,1600:235:4,0.67
Alosa,fallax,62.25,1.25,1600:121:1,0.68
Alosa,fallax,60.25,4.25,1600:104:1,0.61
Alosa,fallax,60.25,3.75,1600:103:2,0.61
Alosa,fallax,58.75,21.75,1502:381:4,0.61
Alosa,fallax,58.75,21.25,1502:381:3,0.68
Alosa,fallax,58.25,21.25,1502:381:1,0.69
Alosa,fallax,58.75,20.75,1502:380:4,0.69
Alosa,fallax,58.75,20.25,1502:380:3,0.68
Alosa,fallax,58.25,20.75,1502:380:2,0.67
Alosa,fallax,58.25,20.25,1502:380:1,0.61
Alosa,fallax,57.75,21.25,1502:371:3,0.73
Alosa,fallax,57.75,20.75,1502:370:4,0.73
Alosa,fallax,57.75,20.25,1502:370:3,0.63
Alosa,fallax,57.25,20.25,1502:370:1,0.77
Alosa,fallax,56.75,21.25,1502:361:3,0.73
Alosa,fallax,55.25,20.75,1502:350:2,0.68
Alosa,fallax,58.75,19.75,1501:489:4,0.65
Alosa,fallax,58.75,19.25,1501:489:3,0.61
Alosa,fallax,58.25,19.25,1501:489:1,0.61
Alosa,fallax,58.75,18.75,1501:488:4,0.60
Alosa,fallax,58.25,18.75,1501:488:2,0.61
Alosa,fallax,58.25,18.25,1501:488:1,0.62
Alosa,fallax,58.25,17.75,1501:487:2,0.65
Alosa,fallax,58.25,17.25,1501:487:1,0.63
Alosa,fallax,57.25,19.75,1501:479:2,0.61
Alosa,fallax,57.75,18.25,1501:478:3,0.63
Alosa,fallax,57.25,18.25,1501:478:1,0.66
Alosa,fallax,57.75,17.75,1501:477:4,0.66
Alosa,fallax,57.75,17.25,1501:477:3,0.69
Alosa,fallax,57.25,17.75,1501:477:2,0.73
Alosa,fallax,57.25,17.25,1501:477:1,0.72
Alosa,fallax,56.75,19.75,1501:469:4,0.79
Alosa,fallax,56.75,19.25,1501:469:3,0.61
Alosa,fallax,56.75,18.75,1501:468:4,0.60
Alosa,fallax,56.75,18.25,1501:468:3,0.66
Alosa,fallax,56.25,18.75,1501:468:2,0.73
Alosa,fallax,56.25,18.25,1501:468:1,0.72
Alosa,fallax,56.75,17.75,1501:467:4,0.71
Alosa,fallax,56.75,17.25,1501:467:3,0.67
Alosa,fallax,56.25,17.75,1501:467:2,0.72
Alosa,fallax,56.25,17.25,1501:467:1,0.75
Alosa,fallax,56.75,16.75,1501:466:4,0.74
Alosa,fallax,56.75,16.25,1501:466:3,0.75
Alosa,fallax,56.25,16.75,1501:466:2,0.70
Alosa,fallax,56.25,16.25,1501:466:1,0.79
Alosa,fallax,56.25,15.75,1501:465:2,0.78
Alosa,fallax,55.75,17.75,1501:457:4,0.79
Alosa,fallax,55.75,17.25,1501:457:3,0.73
Alosa,fallax,55.75,16.25,1501:456:3,0.76
Alosa,fallax,55.25,15.75,1501:455:2,0.71
Alosa,fallax,55.25,15.25,1501:455:1,0.68
Alosa,fallax,58.75,11.25,1501:381:3,0.73
Alosa,fallax,57.25,11.25,1501:371:1,0.66
Alosa,fallax,56.25,12.25,1501:362:1,0.75
Alosa,fallax,55.25,14.75,1501:354:2,0.79
Alosa,fallax,55.25,13.25,1501:353:1,0.67
Alosa,fallax,55.75,11.75,1501:351:4,0.64
Alosa,fallax,55.75,11.25,1501:351:3,0.60
Alosa,fallax,55.25,11.25,1501:351:1,0.72
Alosa,fallax,55.75,10.75,1501:350:4,0.62
Alosa,fallax,54.75,13.25,1501:143:3,0.69
Alosa,fallax,54.25,13.25,1501:143:1,0.62
Alosa,fallax,54.25,12.75,1501:142:2,0.77
Alosa,fallax,54.25,10.25,1501:140:1,0.65
Alosa,fallax,56.75,8.75,1500:468:4,0.60
Alosa,fallax,56.75,8.25,1500:468:3,0.69
Alosa,fallax,56.25,8.25,1500:468:1,0.64
Alosa,fallax,56.25,7.25,1500:467:1,0.60
Alosa,fallax,56.25,6.75,1500:466:2,0.71
Alosa,fallax,55.75,8.25,1500:458:3,0.64
Alosa,fallax,55.25,8.75,1500:458:2,0.79
Alosa,fallax,55.25,8.25,1500:458:1,0.64
Alosa,fallax,55.75,6.75,1500:456:4,0.71
Alosa,fallax,55.25,6.75,1500:456:2,0.78
Alosa,fallax,59.25,4.25,1500:394:1,0.73
Alosa,fallax,55.25,4.75,1500:354:2,0.76
Alosa,fallax,55.25,2.75,1500:352:2,0.76
Alosa,fallax,54.25,8.75,1500:248:2,0.73
Alosa,fallax,54.75,7.25,1500:247:3,0.69
Alosa,fallax,54.25,7.75,1500:247:2,0.78
Alosa,fallax,54.25,7.25,1500:247:1,0.71
Alosa,fallax,54.75,6.75,1500:246:4,0.71
Alosa,fallax,54.75,6.25,1500:246:3,0.71
Alosa,fallax,54.25,6.75,1500:246:2,0.64
Alosa,fallax,54.25,6.25,1500:246:1,0.67
Alosa,fallax,54.75,5.75,1500:245:4,0.71
Alosa,fallax,54.75,5.25,1500:245:3,0.73
Alosa,fallax,54.25,5.75,1500:245:2,0.67
Alosa,fallax,54.25,5.25,1500:245:1,0.67
Alosa,fallax,53.25,7.25,1500:237:1,0.67
Alosa,fallax,53.75,5.25,1500:235:3,0.62
Alosa,fallax,53.25,5.75,1500:235:2,0.73
Alosa,fallax,52.75,5.25,1500:225:3,0.77
Alosa,fallax,54.25,4.75,1500:144:2,0.73
Alosa,fallax,54.25,4.25,1500:144:1,0.76
Alosa,fallax,54.75,3.25,1500:143:3,0.71
Alosa,fallax,54.25,3.75,1500:143:2,0.76
Alosa,fallax,54.25,3.25,1500:143:1,0.71
Alosa,fallax,53.75,4.75,1500:134:4,0.62
Alosa,fallax,53.75,4.25,1500:134:3,0.64
Alosa,fallax,53.75,3.75,1500:133:4,0.64
Alosa,fallax,53.75,3.25,1500:133:3,0.69
Alosa,fallax,53.25,2.75,1500:132:2,0.60
Alosa,fallax,53.25,2.25,1500:132:1,0.69
Alosa,fallax,53.75,1.75,1500:131:4,0.60
Alosa,fallax,53.75,1.25,1500:131:3,0.73
Alosa,fallax,53.25,1.75,1500:131:2,0.62
Alosa,fallax,53.25,1.25,1500:131:1,0.62
Alosa,fallax,53.75,0.75,1500:130:4,0.67
Alosa,fallax,52.75,3.25,1500:123:3,0.62
Alosa,fallax,51.75,3.75,1500:113:4,0.65
Alosa,fallax,51.75,2.75,1500:112:4,0.62
Alosa,fallax,51.75,2.25,1500:112:3,0.76
Alosa,fallax,51.25,2.25,1500:112:1,0.62
Alosa,fallax,46.25,37.25,1403:467:1,0.60
Alosa,fallax,46.75,32.25,1403:362:3,0.67
Alosa,fallax,46.75,31.75,1403:361:4,0.62
Alosa,fallax,46.75,31.25,1403:361:3,0.69
Alosa,fallax,45.75,34.75,1403:354:4,0.64
Alosa,fallax,45.75,33.75,1403:353:4,0.69
Alosa,fallax,45.25,30.25,1403:350:1,0.68
Alosa,fallax,44.25,38.25,1403:248:1,0.79
Alosa,fallax,43.75,39.25,1403:239:3,0.65
Alosa,fallax,41.75,37.25,1403:217:3,0.74
Alosa,fallax,44.25,33.75,1403:143:2,0.76
Alosa,fallax,44.25,33.25,1403:143:1,0.71
Alosa,fallax,44.75,32.75,1403:142:4,0.70
Alosa,fallax,42.25,34.25,1403:124:1,0.77
Alosa,fallax,43.25,27.75,1402:237:2,0.60
Alosa,fallax,42.25,28.75,1402:228:2,0.79
Alosa,fallax,45.25,12.75,1401:352:2,0.70
Alosa,fallax,43.25,17.75,1401:237:2,0.69
Alosa,fallax,43.25,16.75,1401:236:2,0.73
Alosa,fallax,43.25,16.25,1401:236:1,0.76
Alosa,fallax,42.25,18.75,1401:228:2,0.73
Alosa,fallax,42.25,18.25,1401:228:1,0.66
Alosa,fallax,42.75,17.75,1401:227:4,0.69
Alosa,fallax,42.75,17.25,1401:227:3,0.71
Alosa,fallax,42.25,17.25,1401:227:1,0.63
Alosa,fallax,42.75,16.75,1401:226:4,0.72
Alosa,fallax,42.75,16.25,1401:226:3,0.77
Alosa,fallax,42.25,16.75,1401:226:2,0.73
Alosa,fallax,41.25,19.25,1401:219:1,0.69
Alosa,fallax,41.75,18.75,1401:218:4,0.66
Alosa,fallax,41.25,18.75,1401:218:2,0.65
Alosa,fallax,41.75,17.25,1401:217:3,0.69
Alosa,fallax,41.25,17.75,1401:217:2,0.70
Alosa,fallax,41.25,17.25,1401:217:1,0.72
Alosa,fallax,41.75,16.75,1401:216:4,0.76
Alosa,fallax,41.25,16.75,1401:216:2,0.78
Alosa,fallax,40.75,19.25,1401:209:3,0.64
Alosa,fallax,40.25,19.75,1401:209:2,0.67
Alosa,fallax,40.25,19.25,1401:209:1,0.60
Alosa,fallax,40.75,18.75,1401:208:4,0.65
Alosa,fallax,40.75,18.25,1401:208:3,0.69
Alosa,fallax,40.25,18.75,1401:208:2,0.62
